participant_id,cohort_year,survey_date,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan
CYC2019125,2019,2019-10-08,14,9th,Multiracial,Female,Harding University High School,Yes,"Under $25,000",2,Yes,Dual Track,Yes,No,17,15,19,16,20,920,460,460,3.39,4,1,1,Limited,Limited access,Community college
CYC2019126,2019,2019-09-03,16,11th,Native American,Female,Hopewell High School,No,"$60,000-$79,999",3,Yes,Career Readiness,No,No,20,20,22,22,18,850,450,400,2.19,3,5,3,None,Limited access,4-year college
CYC2019127,2019,2019-10-12,18,12th,Black or African American,Male,Myers Park High School,No,"$25,000-$39,999",4,Yes,Career Readiness,No,No,17,18,17,19,18,1030,480,550,2.64,9,3,4,Limited,Good access,4-year college
CYC2019128,2019,2019-09-17,18,12th,Hispanic/Latino,Male,Vance High School,No,"Under $25,000",5,Yes,Dual Track,No,No,17,20,18,16,15,870,410,460,2.78,7,8,3,Limited,Good access,Trade school
CYC2019129,2019,2019-10-19,16,11th,White,Female,Harding University High School,No,"$25,000-$39,999",1,No,Intensive Support,No,No,26,24,27,25,25,1150,580,570,3.43,2,5,5,Limited,Good access,Community college
CYC2019130,2019,2019-10-08,15,9th,Hispanic/Latino,Male,Vance High School,Yes,"$40,000-$59,999",2,No,Career Readiness,No,No,23,24,25,24,23,900,490,410,3.13,1,10,7,None,Limited access,Work
CYC2019131,2019,2019-10-11,17,12th,Black or African American,Male,Ardrey Kell High School,No,"Under $25,000",2,Unknown,Dual Track,No,Yes,19,19,21,18,20,1130,520,610,2.37,3,16,1,Limited,Limited access,Trade school
CYC2019132,2019,2019-10-12,17,11th,Hispanic/Latino,Male,Butler High School,Yes,"$40,000-$59,999",5,Yes,Career Readiness,No,No,13,11,10,14,12,940,440,500,1.37,6,3,6,Strong,Limited access,Trade school
CYC2019133,2019,2019-10-13,15,10th,Black or African American,Female,Butler High School,Yes,"Under $25,000",1,Yes,Career Readiness,Yes,No,26,25,22,25,26,800,440,360,2.34,6,3,6,None,Good access,4-year college
CYC2019134,2019,2019-09-03,16,11th,Asian,Male,Myers Park High School,Yes,"$60,000-$79,999",5,No,Dual Track,No,No,22,21,23,20,23,1110,540,570,2.99,8,7,1,None,Limited access,Trade school
CYC2019135,2019,2019-09-22,15,10th,Black or African American,Female,Butler High School,Yes,"$25,000-$39,999",4,No,College Prep,Yes,No,13,13,13,12,10,1420,640,780,3.42,4,12,5,Limited,Limited access,Undecided
CYC2019136,2019,2019-10-21,14,9th,White,Male,East Mecklenburg High School,Yes,"$25,000-$39,999",4,No,Dual Track,No,No,22,21,21,26,24,800,410,390,2.93,1,10,5,None,Good access,Military
CYC2019137,2019,2019-10-01,16,11th,Hispanic/Latino,Female,Providence High School,No,"$25,000-$39,999",4,Yes,Dual Track,No,No,22,22,23,22,20,900,490,410,1.18,6,9,4,None,Limited access,4-year college
CYC2019138,2019,2019-08-22,16,11th,Black or African American,Female,Butler High School,Yes,"Under $25,000",6,Yes,College Prep,Yes,No,21,19,23,25,20,770,390,380,2.5,4,16,4,Limited,Limited access,4-year college
CYC2019139,2019,2019-09-07,15,9th,Native American,Male,Independence High School,No,"$60,000-$79,999",4,No,College Prep,Yes,No,21,19,21,23,22,1270,660,610,1.49,3,7,1,Limited,Limited access,4-year college
CYC2019140,2019,2019-08-28,15,9th,White,Female,Garinger High School,Yes,"$40,000-$59,999",3,Yes,Dual Track,No,No,21,24,22,20,18,1000,510,490,2.02,6,17,4,None,Good access,Trade school
CYC2019141,2019,2019-08-27,17,12th,Hispanic/Latino,Male,Mallard Creek High School,No,"$40,000-$59,999",3,Yes,College Prep,No,No,21,23,17,22,19,560,270,290,1.52,4,0,3,Strong,Limited access,Community college
CYC2019142,2019,2019-08-26,14,9th,Black or African American,Male,East Mecklenburg High School,No,"Under $25,000",3,No,Dual Track,No,N/A,23,24,22,27,22,580,280,300,3.77,3,9,3,Limited,Limited access,Military
CYC2019143,2019,2019-10-13,15,9th,Asian,Female,Ardrey Kell High School,No,"$80,000-$99,999",5,Yes,College Prep,Yes,No,16,13,15,14,14,1150,590,560,2.25,3,13,1,Strong,No reliable access,Trade school
CYC2019144,2019,2019-09-07,15,10th,Hispanic/Latino,Male,Mallard Creek High School,Yes,"$40,000-$59,999",4,Yes,Dual Track,Yes,No,19,21,16,20,17,1030,490,540,3.89,2,14,3,Moderate,Limited access,Community college
CYC2019145,2019,2019-09-18,15,10th,White,Male,Providence High School,Yes,"$25,000-$39,999",4,Yes,College Prep,No,No,19,20,21,20,19,620,310,310,1.01,2,1,6,Strong,Limited access,4-year college
CYC2019146,2019,2019-09-27,18,12th,Black or African American,Male,Rocky River High School,Yes,"$80,000-$99,999",2,Yes,College Prep,No,No,19,16,15,20,22,760,370,390,1.77,3,5,3,Limited,Limited access,4-year college
CYC2019147,2019,2019-10-02,16,11th,Black or African American,Male,Garinger High School,Yes,"$60,000-$79,999",3,Yes,Career Readiness,No,N/A,15,14,12,18,12,1050,580,470,3.04,8,0,9,Moderate,Limited access,Trade school
CYC2019148,2019,2019-10-05,17,11th,White,Male,West Charlotte High School,No,"Under $25,000",5,Yes,Intensive Support,No,Yes,20,21,20,21,18,990,480,510,1.97,1,7,10,Moderate,No reliable access,Community college
CYC2019149,2019,2019-10-16,17,12th,White,Male,Ardrey Kell High School,No,"Under $25,000",5,Yes,College Prep,No,No,18,17,20,20,17,640,350,290,3.99,4,5,1,None,Good access,4-year college
CYC2019150,2019,2019-09-28,16,11th,Hispanic/Latino,Male,Hopewell High School,Yes,"$80,000-$99,999",5,Yes,College Prep,No,Yes,21,20,23,23,20,1120,570,550,1.88,3,13,2,Limited,Good access,4-year college
CYC2019151,2019,2019-10-12,18,12th,White,Male,Independence High School,Yes,"Under $25,000",2,Yes,College Prep,Yes,No,19,21,19,19,20,900,480,420,1,4,10,8,Limited,Limited access,Work
CYC2019152,2019,2019-10-14,17,11th,Hispanic/Latino,Female,Vance High School,No,"$60,000-$79,999",3,No,Career Readiness,No,Yes,15,15,13,17,14,1200,600,600,2.33,10,7,2,Limited,Good access,4-year college
CYC2019153,2019,2019-09-19,15,10th,Hispanic/Latino,Female,North Mecklenburg High School,No,"Under $25,000",2,Yes,College Prep,No,Yes,21,19,20,22,23,1060,520,540,2.08,10,15,3,Limited,Limited access,Community college
CYC2019154,2019,2019-09-22,14,9th,Black or African American,Male,Providence High School,Yes,"Under $25,000",2,Yes,Career Readiness,No,No,21,21,21,19,23,1190,630,560,2.29,9,7,2,Moderate,No reliable access,4-year college
CYC2019155,2019,2019-10-07,17,11th,Asian,Female,South Mecklenburg High School,Yes,"Under $25,000",4,No,Dual Track,No,N/A,16,15,17,19,16,630,320,310,1.74,9,15,1,Limited,Good access,Undecided
CYC2019156,2019,2019-09-17,17,12th,Hispanic/Latino,Female,Hopewell High School,Yes,"$25,000-$39,999",5,Yes,Career Readiness,Yes,No,17,15,16,17,18,1110,530,580,1.85,8,11,4,Moderate,No reliable access,Undecided
CYC2019157,2019,2019-09-03,17,12th,White,Female,West Charlotte High School,Yes,"$40,000-$59,999",4,No,Career Readiness,Yes,Yes,27,28,25,31,29,1170,550,620,1.77,4,11,4,Strong,Good access,Trade school
CYC2019158,2019,2019-09-29,18,12th,Multiracial,Female,Harding University High School,Yes,"Under $25,000",1,No,Dual Track,No,N/A,19,19,21,22,19,1070,520,550,2.07,7,13,6,Moderate,Limited access,Military
CYC2019159,2019,2019-09-03,15,10th,Black or African American,Male,Independence High School,Yes,"Under $25,000",3,Yes,Dual Track,Yes,N/A,16,17,15,15,19,780,360,420,1.48,10,5,2,Moderate,Limited access,Community college
CYC2019160,2019,2019-10-12,16,11th,White,Male,East Mecklenburg High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,No,16,15,13,14,13,970,530,440,3.29,7,1,7,Moderate,Limited access,Community college
CYC2019161,2019,2019-09-03,16,11th,White,Female,Providence High School,Yes,"$60,000-$79,999",5,No,College Prep,No,No,21,22,19,24,22,630,310,320,1.7,5,12,4,None,Limited access,Community college
CYC2019162,2019,2019-10-20,17,11th,White,Female,Mallard Creek High School,Yes,"$40,000-$59,999",1,Yes,College Prep,Yes,Yes,20,17,16,19,20,880,450,430,3.42,9,1,5,Moderate,Good access,4-year college
CYC2019163,2019,2019-10-04,15,10th,Black or African American,Male,Olympic High School,Yes,"$25,000-$39,999",5,Yes,Career Readiness,No,No,21,24,18,22,23,850,460,390,1.24,5,3,5,Moderate,Limited access,Trade school
CYC2019164,2019,2019-09-28,18,12th,White,Male,Butler High School,No,"Under $25,000",4,No,Intensive Support,Yes,No,17,14,18,18,16,1040,480,560,3.07,8,7,10,Limited,Limited access,4-year college
CYC2019165,2019,2019-10-19,17,12th,White,Female,East Mecklenburg High School,Yes,"$40,000-$59,999",6,Unknown,Intensive Support,No,No,16,15,17,15,19,1370,660,710,1.92,7,11,7,Moderate,No reliable access,4-year college
CYC2019166,2019,2019-09-24,14,9th,White,Female,Harding University High School,Yes,"$25,000-$39,999",4,Yes,College Prep,No,No,12,10,10,16,12,1040,540,500,2.51,3,11,10,Limited,Good access,4-year college
CYC2019167,2019,2019-09-09,17,12th,Black or African American,Female,Providence High School,No,"$25,000-$39,999",3,Yes,College Prep,Yes,No,21,23,20,24,21,900,460,440,3.01,7,0,5,Moderate,Limited access,4-year college
CYC2019168,2019,2019-10-11,17,12th,Black or African American,Female,Rocky River High School,No,"$25,000-$39,999",2,Yes,Dual Track,No,Yes,27,25,27,27,28,1150,580,570,1.67,7,9,7,Limited,Good access,4-year college
CYC2019169,2019,2019-10-15,18,12th,White,Male,Providence High School,No,"$80,000-$99,999",3,Yes,Career Readiness,No,No,11,8,10,15,13,1120,610,510,2.59,6,0,3,Moderate,Good access,Work
CYC2019170,2019,2019-10-16,16,10th,Black or African American,Female,Vance High School,No,"$25,000-$39,999",4,Yes,College Prep,Yes,No,21,24,21,24,18,1020,470,550,2.36,10,19,3,Moderate,Good access,Community college
CYC2019171,2019,2019-10-15,15,10th,White,Female,Harding University High School,Yes,"$40,000-$59,999",5,Yes,Dual Track,No,N/A,13,15,12,17,16,860,440,420,1.51,6,3,1,Strong,Good access,Community college
CYC2019172,2019,2019-09-17,17,12th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",5,No,College Prep,Yes,No,17,14,14,16,18,1080,500,580,2.86,7,16,9,None,No reliable access,4-year college
CYC2019173,2019,2019-09-20,15,10th,Hispanic/Latino,Female,Providence High School,Yes,"$40,000-$59,999",6,Yes,Career Readiness,Yes,N/A,18,20,18,19,16,1100,570,530,1,8,6,2,Limited,Limited access,4-year college
CYC2019174,2019,2019-09-21,16,10th,Multiracial,Female,Olympic High School,No,"$80,000-$99,999",3,Yes,College Prep,Yes,No,20,23,17,20,21,1030,520,510,3.64,8,11,6,Moderate,Good access,4-year college
CYC2019175,2019,2019-09-28,14,9th,White,Male,East Mecklenburg High School,No,"Under $25,000",4,Unknown,Intensive Support,Yes,Yes,17,17,13,16,15,1330,630,700,3.36,10,4,5,Moderate,No reliable access,4-year college
CYC2019176,2019,2019-08-27,18,12th,White,Female,Olympic High School,Yes,"Under $25,000",4,Yes,College Prep,No,No,21,24,18,25,20,1400,720,680,2.24,5,9,5,Limited,Good access,Community college
CYC2019177,2019,2019-09-15,15,10th,White,Female,Garinger High School,No,"$60,000-$79,999",3,Yes,Intensive Support,No,Yes,17,17,15,19,14,800,400,400,2.05,5,11,3,Moderate,Good access,Community college
CYC2019178,2019,2019-09-30,17,12th,Black or African American,Male,Myers Park High School,No,"Under $25,000",4,Yes,Dual Track,Yes,No,19,20,20,19,21,1050,520,530,2.68,1,16,1,Limited,Good access,Trade school
CYC2019179,2019,2019-09-28,17,12th,Hispanic/Latino,Female,East Mecklenburg High School,No,"$25,000-$39,999",2,Yes,College Prep,No,No,23,25,25,26,24,760,350,410,2.01,1,5,1,Moderate,Limited access,Military
CYC2019180,2019,2019-08-30,16,11th,Hispanic/Latino,Non-binary,Providence High School,Yes,"$40,000-$59,999",4,No,College Prep,No,No,23,23,19,24,26,880,440,440,2.24,2,0,5,Limited,Good access,4-year college
CYC2019181,2019,2019-09-15,15,10th,Asian,Male,Hopewell High School,No,"Under $25,000",3,No,Dual Track,No,No,19,18,21,20,18,900,430,470,2.58,4,2,5,Limited,Good access,Community college
CYC2019182,2019,2019-10-23,16,11th,Hispanic/Latino,Female,West Charlotte High School,Yes,"$40,000-$59,999",6,Yes,College Prep,Yes,Yes,22,22,19,22,23,950,460,490,2.32,4,9,9,None,Limited access,Undecided
CYC2019183,2019,2019-09-02,18,12th,Multiracial,Female,East Mecklenburg High School,Yes,"$25,000-$39,999",5,Yes,College Prep,No,No,23,20,25,27,24,1300,600,700,3.77,1,9,7,None,No reliable access,Community college
CYC2019184,2019,2019-09-27,17,12th,Black or African American,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",6,Yes,Career Readiness,No,No,17,16,17,18,16,830,450,380,2.13,1,7,4,Moderate,Good access,Community college
CYC2019185,2019,2019-10-03,14,9th,Black or African American,Female,Julius Chambers High School,Yes,"$25,000-$39,999",1,No,College Prep,No,No,14,17,14,13,16,1070,520,550,1.7,9,8,6,Limited,Limited access,4-year college
CYC2019186,2019,2019-09-16,17,12th,White,Male,Myers Park High School,Yes,"$40,000-$59,999",1,Yes,College Prep,No,Yes,15,17,15,16,15,1120,600,520,1.49,3,6,2,None,Limited access,4-year college
CYC2019187,2019,2019-10-17,17,12th,Black or African American,Female,Myers Park High School,Yes,"$40,000-$59,999",3,Yes,Dual Track,No,Yes,18,21,19,20,17,1020,520,500,1.95,5,6,9,None,No reliable access,4-year college
CYC2019188,2019,2019-10-25,16,11th,Hispanic/Latino,Male,Garinger High School,Yes,"Under $25,000",4,Yes,College Prep,Yes,N/A,24,24,26,22,22,1080,490,590,1.62,10,19,5,None,Good access,Community college
CYC2019189,2019,2019-08-27,17,11th,White,Male,Julius Chambers High School,No,"$40,000-$59,999",4,Yes,Career Readiness,Yes,No,18,20,20,16,16,860,430,430,3.16,2,8,3,Limited,Good access,4-year college
CYC2019190,2019,2019-09-11,15,10th,White,Female,Myers Park High School,Yes,"$60,000-$79,999",2,Yes,College Prep,Yes,No,15,17,17,14,15,900,410,490,2.6,1,14,6,Limited,Limited access,Community college
CYC2019191,2019,2019-10-07,17,11th,Black or African American,Female,Providence High School,Yes,"$40,000-$59,999",5,No,Career Readiness,Yes,No,21,20,18,21,18,860,400,460,2.32,5,21,4,Strong,Limited access,Trade school
CYC2019192,2019,2019-08-21,15,10th,White,Female,Providence High School,Yes,"$40,000-$59,999",3,Yes,Intensive Support,No,No,17,17,15,21,20,590,300,290,2.42,4,1,4,Strong,Limited access,Community college
CYC2019193,2019,2019-08-28,17,11th,Black or African American,Female,Butler High School,No,"$100,000+",1,Yes,Dual Track,No,No,26,23,27,30,25,1090,510,580,1.67,5,7,4,None,No reliable access,4-year college
CYC2019194,2019,2019-10-17,17,11th,Black or African American,Male,Julius Chambers High School,Yes,"$60,000-$79,999",4,Yes,College Prep,Yes,No,23,23,25,25,23,910,420,490,4,8,8,3,Limited,Limited access,4-year college
CYC2019195,2019,2019-09-10,17,12th,White,Male,Myers Park High School,No,"$80,000-$99,999",4,Yes,College Prep,No,No,18,19,16,20,16,950,440,510,3.05,1,14,1,Moderate,Limited access,Community college
CYC2019196,2019,2019-09-22,18,12th,Black or African American,Male,Olympic High School,No,"Under $25,000",7,Yes,College Prep,No,No,11,8,13,14,8,1100,510,590,3.03,1,6,6,Strong,Limited access,Community college
CYC2019197,2019,2019-09-12,16,11th,Black or African American,Female,Olympic High School,Yes,"$25,000-$39,999",2,Yes,College Prep,No,No,25,26,21,26,22,990,510,480,2.54,8,10,1,Limited,No reliable access,Community college
CYC2019198,2019,2019-09-18,17,11th,Black or African American,Female,Julius Chambers High School,Yes,"Under $25,000",4,No,College Prep,Yes,Yes,14,13,10,16,14,960,490,470,2.53,7,9,4,None,No reliable access,Community college
CYC2019199,2019,2019-10-04,17,12th,Black or African American,Female,Butler High School,Yes,"$25,000-$39,999",2,No,Dual Track,No,No,17,19,16,18,17,880,450,430,2.94,2,10,4,Moderate,Limited access,Community college
CYC2019200,2019,2019-10-19,16,11th,White,Male,North Mecklenburg High School,Yes,"Under $25,000",3,No,Career Readiness,No,No,21,21,20,23,18,1270,630,640,2.75,9,5,6,None,Good access,Undecided
CYC2019201,2019,2019-10-26,14,9th,White,Female,South Mecklenburg High School,No,"Under $25,000",1,Yes,Career Readiness,Yes,No,23,22,23,25,20,1010,460,550,3.02,8,21,8,Limited,Limited access,Work
CYC2019202,2019,2019-08-28,18,12th,White,Male,Independence High School,Yes,"Under $25,000",2,Yes,College Prep,No,No,19,17,21,18,17,1000,510,490,2.04,2,2,5,None,Good access,4-year college
CYC2019203,2019,2019-09-26,16,11th,Black or African American,Female,Mallard Creek High School,Yes,"$60,000-$79,999",6,Yes,College Prep,No,No,20,23,20,21,23,1160,530,630,3.42,3,6,4,Strong,Limited access,Work
CYC2019204,2019,2019-10-15,17,12th,Hispanic/Latino,Male,Independence High School,Yes,"$100,000+",1,Yes,College Prep,No,Yes,17,15,19,20,14,1050,490,560,1.22,1,10,4,Limited,Good access,Trade school
CYC2019205,2019,2019-08-21,16,11th,Black or African American,Male,Vance High School,Yes,"Under $25,000",4,No,Career Readiness,No,No,11,8,12,10,9,820,410,410,3.86,2,10,5,Limited,Good access,Community college
CYC2019206,2019,2019-09-25,16,11th,Black or African American,Female,Mallard Creek High School,Yes,"Under $25,000",3,Yes,College Prep,No,Yes,21,24,17,23,23,910,430,480,2.33,2,2,5,None,Limited access,Community college
CYC2019207,2019,2019-09-16,15,10th,Black or African American,Female,Vance High School,No,"$25,000-$39,999",4,No,College Prep,No,N/A,18,21,19,18,17,840,410,430,2.57,10,7,1,Limited,Limited access,4-year college
CYC2019208,2019,2019-09-15,16,11th,White,Female,Ardrey Kell High School,Yes,"$25,000-$39,999",4,Yes,Dual Track,Yes,N/A,24,24,20,26,23,680,340,340,2.35,5,1,4,None,Good access,Community college
CYC2019209,2019,2019-08-26,16,11th,White,Male,Hopewell High School,Yes,"$60,000-$79,999",2,No,College Prep,Yes,Yes,24,26,26,23,21,950,440,510,1.73,9,13,2,Moderate,Limited access,Trade school
CYC2019210,2019,2019-10-19,16,11th,Black or African American,Female,Butler High School,Yes,"$60,000-$79,999",5,Yes,Intensive Support,Yes,No,19,18,19,19,17,1090,550,540,2.03,3,3,5,Limited,Good access,Trade school
CYC2019211,2019,2019-09-25,16,11th,Hispanic/Latino,Male,Vance High School,Yes,"$25,000-$39,999",3,No,Career Readiness,No,No,12,13,8,12,12,890,480,410,3.61,5,2,4,Moderate,Good access,Community college
CYC2019212,2019,2019-10-21,17,12th,Black or African American,Female,Myers Park High School,No,"$40,000-$59,999",7,Yes,College Prep,No,No,19,22,19,20,19,1060,530,530,4,9,8,3,Limited,Limited access,Military
CYC2019213,2019,2019-10-01,18,12th,White,Male,North Mecklenburg High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,17,19,13,20,15,1120,560,560,1.55,1,2,4,Limited,No reliable access,4-year college
CYC2019214,2019,2019-08-24,17,12th,Black or African American,Female,Ardrey Kell High School,No,"$40,000-$59,999",4,Yes,Career Readiness,No,Yes,16,16,18,18,13,960,450,510,2.68,10,9,7,Strong,Limited access,4-year college
CYC2019215,2019,2019-10-11,16,11th,White,Male,Julius Chambers High School,Yes,"$80,000-$99,999",4,Yes,Career Readiness,No,N/A,19,17,19,20,18,890,440,450,1.97,5,5,5,Moderate,Limited access,Work
CYC2019216,2019,2019-10-03,17,11th,Native American,Female,Garinger High School,Yes,"$100,000+",1,Yes,College Prep,No,Yes,18,18,15,20,21,850,430,420,2.47,1,5,4,None,Limited access,Work
