participant_id,cohort_year,survey_date,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan,act_composite_post,act_english_post,act_math_post,act_reading_post,act_science_post,sat_total_post,sat_math_post,sat_verbal_post,gpa_post,college_readiness_self_rating_post,study_hours_per_week_post,career_confidence_rating_post,post_secondary_enrollment,scholarship_received,scholarship_amount,program_satisfaction,would_recommend,act_improvement,sat_improvement,gpa_improvement,readiness_improvement,career_confidence_improvement
CYC2021097,2021,2022-09-28,17,11th,Black or African American,Male,Hopewell High School,Yes,"$40,000-$59,999",2,Yes,Career Readiness,No,No,21,21,18,22,22,1230,660,570,1,3,9,3,Strong,Good access,4-year college,23,23,22,23,25,1320,600,720,1.6045317412366806,5,10.647600065762141,4,Enrolled 2-year,No,NA,4,Probably,2,90,0.6045317412366806,2,1
CYC2021098,2021,2022-08-10,18,12th,White,Female,Providence High School,Yes,"Under $25,000",5,Yes,Intensive Support,No,No,18,20,20,19,20,870,440,430,1.92,3,5,1,None,Limited access,Military,20,22,21,22,20,970,440,530,2.049010280273788,7,7.4489413779573,1,Enrolled 4-year,Yes,13400,4,Definitely,2,100,0.12901028027378825,4,0
CYC2021099,2021,2022-07-17,16,11th,Hispanic/Latino,Female,Vance High School,No,"$60,000-$79,999",3,No,Intensive Support,No,N/A,21,24,21,21,18,800,430,370,3.25,1,6,5,None,Good access,Trade school,23,23,24,22,23,940,480,460,3.4979653588843407,4,6.686922971885192,9,Enrolled 4-year,No,NA,4,Probably Not,2,140,0.24796535888434068,3,4
CYC2021101,2021,2022-08-15,18,12th,Hispanic/Latino,Female,Garinger High School,Yes,"$40,000-$59,999",6,Yes,Career Readiness,Yes,Yes,25,28,23,27,23,890,490,400,2.42,6,8,4,None,Good access,Work,27,26,28,29,27,990,490,500,2.842339949620709,7,9.879984096238363,6,Gap year,No,NA,4,Definitely,2,100,0.4223399496207092,1,2
CYC2021102,2021,2022-09-01,15,9th,Black or African American,Male,Hopewell High School,Yes,"$25,000-$39,999",3,No,Dual Track,Yes,Yes,19,18,19,23,16,1230,570,660,3.36,1,17,1,None,Good access,4-year college,22,20,19,23,22,1310,610,700,3.978068567967696,5,18.61004653961646,2,Enrolled 4-year,Yes,3400,4,Probably,3,80,0.618068567967696,4,1
CYC2021103,2021,2022-08-31,16,10th,Multiracial,Female,Independence High School,Yes,"$25,000-$39,999",2,Yes,Career Readiness,Yes,No,18,15,15,18,16,1200,640,560,1,5,5,4,Limited,Limited access,Work,21,19,20,23,22,1280,700,580,1.2861405494289149,8,10.220866927038593,5,Enrolled 4-year,No,NA,3,Definitely,3,80,0.28614054942891487,3,1
CYC2021104,2021,2022-07-04,15,10th,Black or African American,Male,Vance High School,Yes,"Under $25,000",3,Yes,Career Readiness,No,No,19,22,15,17,20,1080,570,510,1,3,7,6,Moderate,Limited access,4-year college,23,22,20,22,25,1140,570,570,1.5759383445178403,7,7.5312358436259235,7,Enrolled 4-year,No,NA,5,Probably,4,60,0.5759383445178403,4,1
CYC2021105,2021,2022-08-17,17,12th,Black or African American,Male,Providence High School,No,"Under $25,000",2,Yes,Intensive Support,No,No,16,13,13,15,14,1040,510,530,2.73,10,14,1,None,Good access,Work,18,19,15,21,17,1130,590,540,3.018105222069093,10,16.17934696863554,4,Trade program,No,NA,4,Definitely,2,90,0.28810522206909317,0,3
CYC2021108,2021,2022-07-02,18,12th,Multiracial,Non-binary,Harding University High School,Yes,"$25,000-$39,999",4,No,College Prep,No,Yes,19,17,20,18,21,1160,630,530,3.4,4,13,7,Limited,Limited access,Trade school,21,22,23,20,20,1210,600,610,3.7744687102533203,7,16.905020095162513,9,Enrolled 2-year,No,NA,4,Probably,2,50,0.3744687102533204,3,2
CYC2021109,2021,2022-08-03,17,11th,Asian,Female,Vance High School,Yes,"$25,000-$39,999",4,No,Career Readiness,No,No,10,7,7,10,7,940,500,440,2.3,2,4,6,Moderate,Limited access,Trade school,14,13,16,17,15,980,450,530,2.571239456347122,5,11.611424187614636,8,Enrolled 4-year,No,NA,4,Probably,4,40,0.2712394563471223,3,2
CYC2021110,2021,2022-08-09,17,11th,Hispanic/Latino,Female,West Charlotte High School,Yes,"$80,000-$99,999",4,Yes,Intensive Support,Yes,No,19,22,19,22,19,940,470,470,3.33,2,3,7,None,Limited access,4-year college,21,21,22,22,22,1050,530,520,3.981616270136223,2,3.85433188951063,8,Enrolled 4-year,No,NA,4,Definitely,2,110,0.6516162701362229,0,1
CYC2021111,2021,2022-09-13,17,11th,Hispanic/Latino,Male,Garinger High School,Yes,"Under $25,000",2,Yes,Career Readiness,No,No,15,17,14,15,14,820,440,380,2.91,4,9,7,None,Limited access,4-year college,18,20,16,18,17,950,450,500,3.0051105876194115,6,13.131094566675598,10,Enrolled 4-year,Yes,6700,5,Definitely,3,130,0.09511058761941138,2,3
CYC2021112,2021,2022-08-20,16,11th,Hispanic/Latino,Female,Charlotte Catholic High School,Yes,"$60,000-$79,999",5,Yes,Career Readiness,No,No,22,22,18,23,25,1120,580,540,1.69,9,8,3,None,Good access,Military,24,22,23,26,22,1310,710,600,1.7053024265416432,10,11.957500338361275,4,Enrolled 4-year,No,NA,5,Definitely,2,190,0.015302426541643266,1,1
CYC2021113,2021,2022-10-14,15,10th,White,Female,Butler High School,Yes,"Under $25,000",4,Yes,College Prep,No,No,17,20,14,17,20,600,320,280,1.63,2,8,8,Limited,Good access,4-year college,20,21,20,21,18,720,390,330,2.1153756063208977,5,10.717424222339087,10,Military,Yes,14400,3,Probably,3,120,0.4853756063208978,3,2
CYC2021115,2021,2022-10-21,16,11th,Black or African American,Female,Rocky River High School,No,"Under $25,000",3,No,Career Readiness,Yes,No,24,27,23,27,26,760,390,370,1,8,0,9,Moderate,No reliable access,Community college,25,27,25,23,26,820,440,380,1.2422689772973858,8,2.484979432591802,10,Enrolled 2-year,No,NA,5,Definitely,1,60,0.24226897729738583,0,1
CYC2021116,2021,2022-10-21,15,10th,Hispanic/Latino,Male,Vance High School,No,"Under $25,000",6,Yes,College Prep,Yes,No,21,22,18,23,18,1160,570,590,1.88,8,13,6,None,No reliable access,4-year college,22,20,20,25,23,1180,580,600,1.91377038243666,10,17.13287285138957,6,Enrolled 2-year,Yes,6800,4,Probably,1,20,0.033770382436660196,2,0
CYC2021117,2021,2022-08-15,15,9th,Hispanic/Latino,Male,Hopewell High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,Yes,18,17,17,20,20,830,380,450,3.74,4,5,1,Limited,Limited access,4-year college,24,23,26,22,26,960,520,440,3.8760809605114663,3,10.31511470335079,5,Enrolled 4-year,No,NA,4,Probably,6,130,0.13608096051146612,-1,4
CYC2021118,2021,2022-09-03,14,9th,Black or African American,Male,West Charlotte High School,Yes,"$25,000-$39,999",2,No,College Prep,No,No,12,15,12,12,13,1190,640,550,2.91,7,13,7,None,Limited access,Military,12,12,13,15,10,1330,650,680,2.9872455711035393,10,16.143491059046255,10,Enrolled 4-year,No,NA,5,Definitely,0,140,0.07724557110353913,3,3
CYC2021119,2021,2022-08-10,18,12th,Black or African American,Male,Olympic High School,No,"Under $25,000",3,Yes,Career Readiness,No,No,25,28,24,28,22,980,510,470,2.73,6,8,8,Moderate,No reliable access,Community college,28,29,30,31,30,1100,590,510,3.103873388724717,7,14.060232325021747,8,Enrolled 4-year,No,NA,2,Definitely,3,120,0.373873388724717,1,0
CYC2021121,2021,2022-06-26,16,11th,Hispanic/Latino,Male,Julius Chambers High School,No,"$25,000-$39,999",3,Yes,College Prep,Yes,No,24,24,24,28,27,1020,500,520,1.16,8,13,2,Limited,Good access,Community college,27,26,25,27,29,1060,550,510,1.7897386736213021,7,16.69499528221638,6,Enrolled 2-year,No,NA,2,Definitely,3,40,0.6297386736213022,-1,4
CYC2021122,2021,2022-08-12,17,11th,Hispanic/Latino,Male,Independence High School,Yes,"$25,000-$39,999",1,Yes,Career Readiness,Yes,N/A,19,22,17,22,19,980,530,450,1.56,8,7,2,Limited,Good access,4-year college,22,23,22,25,20,1100,560,540,1.9615127988302028,10,10.95011223113935,3,Gap year,No,NA,5,Definitely,3,120,0.40151279883020274,2,1
CYC2021124,2021,2022-10-03,18,12th,Hispanic/Latino,Male,Garinger High School,Yes,"$60,000-$79,999",4,Unknown,College Prep,Yes,No,14,17,10,14,11,700,370,330,3.71,1,10,3,Strong,Limited access,Community college,17,19,16,17,15,780,360,420,4,3,13.840863834622022,6,Enrolled 2-year,Yes,10700,5,Probably,3,80,0.29000000000000004,2,3
CYC2021126,2021,2022-09-10,17,11th,Black or African American,Female,Olympic High School,No,"$60,000-$79,999",4,Yes,College Prep,No,No,18,20,14,17,21,930,440,490,3.79,2,9,1,Strong,Good access,4-year college,22,20,22,20,22,1030,490,540,4,4,9.383412338504122,2,Working,Yes,1200,2,Probably,4,100,0.20999999999999996,2,1
CYC2021127,2021,2022-08-07,18,12th,Black or African American,Male,West Charlotte High School,Yes,"Under $25,000",5,Yes,Career Readiness,No,No,15,16,15,18,15,950,520,430,2.2,4,6,3,Limited,Limited access,4-year college,18,17,18,16,20,1010,480,530,2.7031183520184268,7,9.459959726173697,4,Trade program,Yes,8500,2,Maybe,3,60,0.5031183520184266,3,1
CYC2021129,2021,2022-09-21,16,11th,Black or African American,Non-binary,Providence High School,Yes,"$60,000-$79,999",3,Yes,College Prep,Yes,No,16,15,18,17,14,720,350,370,2.11,4,2,1,None,Good access,Undecided,18,19,16,19,17,760,380,380,2.1833545367238996,8,6.393200588256162,3,Enrolled 4-year,Yes,1000,4,Definitely,2,40,0.07335453672389969,4,2
CYC2021130,2021,2022-06-24,15,10th,Hispanic/Latino,Male,Julius Chambers High School,No,"Under $25,000",2,Yes,Intensive Support,No,Yes,18,19,19,16,21,1320,690,630,3.16,7,9,5,Strong,Limited access,Undecided,22,22,22,24,24,1400,680,720,3.600040230064246,10,14.638396045987246,6,Enrolled 2-year,Yes,4500,5,Definitely,4,80,0.44004023006424564,3,1
CYC2021131,2021,2022-09-14,18,12th,Hispanic/Latino,Male,Harding University High School,No,"$60,000-$79,999",5,Yes,Career Readiness,Yes,No,22,25,19,24,25,790,400,390,2.72,4,0,3,Moderate,No reliable access,Military,26,24,23,24,26,970,510,460,3.047976780935011,8,0.4356978185466791,5,Enrolled 4-year,No,NA,4,Definitely,4,180,0.3279767809350109,4,2
CYC2021132,2021,2022-09-25,17,12th,Asian,Male,Mallard Creek High School,No,"Under $25,000",2,Yes,Dual Track,No,No,19,22,18,22,18,1030,480,550,2.31,8,6,2,Limited,Limited access,Community college,22,21,24,24,21,1070,510,560,2.291419203030637,10,11.888634539289798,5,Gap year,Yes,11600,5,Definitely,3,40,-0.01858079696936299,2,3
CYC2021134,2021,2022-09-06,15,9th,Black or African American,Male,Myers Park High School,Yes,"Under $25,000",3,No,Career Readiness,No,N/A,14,12,14,15,13,970,450,520,2.19,6,5,10,Limited,Good access,4-year college,19,17,16,20,21,1040,530,510,2.65308533066832,8,7.301001066529736,10,Trade program,Yes,11000,4,Definitely,5,70,0.46308533066832025,2,0
CYC2021135,2021,2022-09-15,17,11th,Asian,Female,North Mecklenburg High School,Yes,"Under $25,000",5,Yes,Dual Track,No,Yes,22,24,19,22,25,810,430,380,1.73,3,19,2,None,Limited access,Community college,27,25,29,29,29,880,400,480,2.2248770451216924,5,23.885080728005082,3,Enrolled 2-year,No,NA,4,Probably,5,70,0.4948770451216924,2,1
CYC2021136,2021,2022-08-18,16,11th,White,Female,Rocky River High School,No,"Under $25,000",2,Yes,Dual Track,No,N/A,13,15,11,15,12,870,390,480,3.9,7,3,3,Moderate,Limited access,Community college,17,15,18,15,19,1010,540,470,4,10,8.185066199756958,6,Enrolled 4-year,Yes,5700,4,Probably,4,140,0.10000000000000009,3,3
CYC2021137,2021,2022-09-29,14,9th,Multiracial,Male,Butler High School,Yes,"$40,000-$59,999",5,Yes,Career Readiness,No,N/A,12,9,8,14,13,980,520,460,1.52,10,16,7,Limited,Good access,4-year college,17,15,14,18,18,1100,500,600,2.103126131659467,10,18.278725561689907,10,Enrolled 2-year,No,NA,3,Maybe,5,120,0.5831261316594669,0,3
CYC2021138,2021,2022-09-18,17,11th,White,Female,Olympic High School,No,"$80,000-$99,999",4,Yes,Dual Track,Yes,No,19,20,20,21,21,880,450,430,3.27,10,1,3,Moderate,Limited access,Undecided,19,18,17,22,21,930,500,430,3.5315140134288505,9,7.536609368667127,5,Enrolled 4-year,No,NA,5,Definitely,0,50,0.2615140134288505,-1,2
CYC2021139,2021,2022-10-15,15,9th,Black or African American,Female,Providence High School,No,"$25,000-$39,999",2,No,College Prep,Yes,No,16,19,18,14,14,850,450,400,2.39,1,12,3,Moderate,No reliable access,Military,20,22,22,22,21,920,470,450,2.6599946029284545,3,12.206129162210367,6,Enrolled 4-year,Yes,3800,4,Probably,4,70,0.26999460292845434,2,3
CYC2021140,2021,2022-07-16,17,12th,Black or African American,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",2,Yes,College Prep,Yes,Yes,16,17,13,20,13,1100,560,540,2.76,10,0,4,Moderate,No reliable access,4-year college,18,18,19,21,20,1170,640,530,3.2884686940731096,10,1.8233930731810464,6,Enrolled 4-year,No,NA,4,Definitely,2,70,0.5284686940731098,0,2
CYC2021141,2021,2022-09-16,18,12th,White,Female,Ardrey Kell High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,No,19,18,21,17,18,1170,550,620,1.08,3,12,5,Moderate,Limited access,4-year college,21,19,21,19,20,1260,580,680,1.8911928713984423,2,16.08192555398263,7,Gap year,Yes,8100,5,Definitely,2,90,0.8111928713984422,-1,2
CYC2021142,2021,2022-10-21,14,9th,Hispanic/Latino,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",3,Yes,College Prep,Yes,Yes,17,19,13,17,19,700,340,360,2.64,10,14,3,Moderate,Limited access,Community college,19,18,20,19,18,810,430,380,3.0125172984383908,10,16.16971677186709,4,Gap year,Yes,7300,2,Probably Not,2,110,0.37251729843839065,0,1
CYC2021144,2021,2022-09-12,15,10th,Hispanic/Latino,Male,Garinger High School,No,"$40,000-$59,999",7,No,Dual Track,No,No,13,15,15,15,14,920,460,460,2.83,7,7,3,None,Limited access,Trade school,17,18,16,17,15,980,500,480,3.6430544487465086,7,6.60249398607734,4,Enrolled 2-year,No,NA,5,Probably Not,4,60,0.8130544487465086,0,1
CYC2021146,2021,2022-08-05,15,10th,Hispanic/Latino,Female,Providence High School,No,"$80,000-$99,999",5,Yes,College Prep,No,No,26,26,27,26,29,1210,660,550,1,9,15,1,Strong,No reliable access,Military,29,31,28,27,29,1330,640,690,1.8408861112821309,10,18.629718308097864,3,Enrolled 4-year,No,NA,4,Maybe,3,120,0.8408861112821309,1,2
CYC2021147,2021,2022-09-02,17,12th,White,Female,Hopewell High School,Yes,"$60,000-$79,999",3,No,Dual Track,No,No,18,19,16,19,20,1260,580,680,1.18,6,9,2,Limited,Limited access,Community college,20,18,21,18,21,1340,730,610,1.3541331592215182,8,11.868720555628112,4,Working,Yes,12800,4,Definitely,2,80,0.17413315922151829,2,2
CYC2021148,2021,2022-08-12,14,9th,White,Male,Charlotte Catholic High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,16,13,12,17,18,990,530,460,2.83,7,12,2,None,Limited access,Community college,18,16,18,19,16,1040,520,520,3.124991256651269,9,19.444358248692954,6,Working,No,NA,3,Probably,2,50,0.29499125665126913,2,4
CYC2021149,2021,2022-08-05,18,12th,White,Female,Butler High School,No,"$25,000-$39,999",4,Yes,Career Readiness,No,N/A,21,23,21,20,23,920,480,440,1.4,10,12,3,None,Good access,Community college,25,26,27,23,25,930,480,450,1.669202512632393,10,15.990821472267022,5,Enrolled 2-year,Yes,4300,3,Probably,4,10,0.26920251263239314,0,2
CYC2021151,2021,2022-09-11,17,11th,Hispanic/Latino,Male,Mallard Creek High School,No,"Under $25,000",7,Yes,Career Readiness,No,No,12,9,8,13,12,690,320,370,2.29,9,14,8,Limited,Good access,4-year college,15,13,13,14,14,720,360,360,2.4077942392085845,10,17.270137251555123,10,Enrolled 4-year,No,NA,4,Probably Not,3,30,0.11779423920858445,1,2
CYC2021157,2021,2022-09-27,18,12th,Black or African American,Male,Olympic High School,No,"Under $25,000",5,No,Dual Track,No,No,21,22,21,24,20,1270,630,640,2.41,4,15,4,Moderate,Limited access,Work,25,23,27,23,26,1290,690,600,2.9855674919786415,6,20.824945781777807,6,Enrolled 4-year,Yes,8300,5,Definitely,4,20,0.5755674919786413,2,2
CYC2021158,2021,2022-09-22,17,12th,White,Male,West Charlotte High School,No,"$40,000-$59,999",4,Yes,Dual Track,Yes,No,16,17,16,19,14,1160,550,610,3.2,5,0,6,None,Good access,Community college,19,21,19,22,21,1230,620,610,3.8971321580122273,6,4.78431064317088,8,Enrolled 4-year,No,NA,5,Maybe,3,70,0.6971321580122272,1,2
CYC2021160,2021,2022-09-29,16,11th,Multiracial,Male,Julius Chambers High School,Yes,"Under $25,000",2,Yes,Intensive Support,Yes,Yes,16,19,14,19,13,510,260,250,3.83,2,7,1,None,Limited access,4-year college,19,18,20,20,17,610,280,330,4,5,8.580351438399218,1,Enrolled 4-year,Yes,1600,5,Probably,3,100,0.16999999999999993,3,0
CYC2021161,2021,2022-10-31,17,11th,Hispanic/Latino,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Dual Track,Yes,Yes,21,21,21,25,18,880,420,460,2.64,6,5,4,Strong,Good access,Work,25,23,27,26,27,950,500,450,2.7451264148778907,9,7.605687951493792,5,Enrolled 2-year,Yes,13300,5,Definitely,4,70,0.10512641487789054,3,1
CYC2021162,2021,2022-08-10,18,12th,Black or African American,Female,Mallard Creek High School,Yes,"$40,000-$59,999",2,Yes,College Prep,No,No,21,23,21,23,21,860,440,420,1.01,4,7,1,None,Limited access,4-year college,26,26,24,28,26,1040,490,550,1.150849663033145,3,9.684117067937539,4,Enrolled 4-year,No,NA,4,Definitely,5,180,0.14084966303314506,-1,3
CYC2021164,2021,2022-07-18,16,11th,Black or African American,Male,Ardrey Kell High School,Yes,"$40,000-$59,999",3,Yes,Career Readiness,No,No,19,18,16,21,19,1000,510,490,3.78,9,9,4,Moderate,Limited access,Trade school,23,23,23,24,21,1120,590,530,3.94721315025874,9,10.899702767762125,6,Enrolled 2-year,No,NA,5,Definitely,4,120,0.1672131502587404,0,2
CYC2021166,2021,2022-07-31,16,11th,White,Male,Providence High School,Yes,"$80,000-$99,999",5,Yes,College Prep,No,N/A,16,18,13,16,13,1130,600,530,2.42,3,11,6,Limited,Good access,4-year college,20,22,19,23,21,1210,550,660,2.4985125834437993,5,10.927115550394813,9,Enrolled 4-year,No,NA,4,Probably,4,80,0.07851258344379941,2,3
CYC2021167,2021,2022-08-08,16,11th,White,Male,Vance High School,Yes,"$25,000-$39,999",7,Yes,College Prep,No,N/A,16,18,18,17,13,770,410,360,2.14,1,16,6,None,Good access,4-year college,19,18,16,21,18,800,410,390,2.889924761277485,1,20.545308581141686,8,Enrolled 4-year,No,NA,4,Probably,3,30,0.7499247612774851,0,2
CYC2021168,2021,2022-10-09,15,10th,White,Female,North Mecklenburg High School,No,"Under $25,000",4,Yes,Dual Track,No,No,23,23,22,23,26,1120,520,600,1.14,4,11,7,None,Limited access,Community college,25,25,22,28,27,1150,590,560,1.2265995767847993,6,14.621348339747573,8,Gap year,No,NA,4,Maybe,2,30,0.08659957678479935,2,1
CYC2021169,2021,2022-08-27,17,12th,Asian,Female,Ardrey Kell High School,No,"Under $25,000",4,No,Intensive Support,Yes,No,19,20,18,22,19,1230,620,610,2.45,9,8,8,Strong,Limited access,Military,23,23,20,26,23,1320,680,640,3.001734360698666,9,13.003082223533696,9,Gap year,Yes,8300,4,Probably,4,90,0.5517343606986658,0,1
CYC2021171,2021,2022-08-09,17,11th,White,Male,East Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Intensive Support,No,Yes,24,22,23,22,25,690,340,350,2.07,8,15,10,Limited,Limited access,Work,28,28,25,26,26,750,340,410,2.067988179937513,7,18.086347913547797,10,Enrolled 2-year,Yes,13300,4,Definitely,4,60,-0.002011820062486791,-1,0
CYC2021172,2021,2022-09-23,16,11th,Hispanic/Latino,Non-binary,Butler High School,No,"$40,000-$59,999",5,Yes,College Prep,No,No,24,24,25,28,23,850,420,430,3.02,2,8,6,Moderate,Limited access,Community college,27,26,24,29,25,960,510,450,3.244585053731987,1,10.5361168117306,8,Enrolled 2-year,No,NA,5,Definitely,3,110,0.22458505373198712,-1,2
CYC2021173,2021,2022-07-25,18,12th,Black or African American,Male,Ardrey Kell High School,No,"$60,000-$79,999",1,Yes,Career Readiness,No,No,18,17,18,21,17,1140,560,580,3.55,3,11,3,Limited,No reliable access,Undecided,21,23,18,21,21,1230,570,660,3.95402355893899,7,11.338435433223623,5,Enrolled 4-year,No,NA,5,Definitely,3,90,0.4040235589389902,4,2
CYC2021174,2021,2022-10-01,17,11th,Hispanic/Latino,Male,Garinger High School,No,"Under $25,000",5,No,College Prep,Yes,Yes,14,16,15,15,12,1200,550,650,2.93,9,11,3,Limited,Limited access,4-year college,15,17,13,13,13,1290,670,620,3.522768340593693,10,15.117737010400202,5,Enrolled 4-year,No,NA,3,Probably,1,90,0.5927683405936928,1,2
CYC2021177,2021,2022-07-20,17,12th,Hispanic/Latino,Male,Garinger High School,No,"$25,000-$39,999",5,No,College Prep,No,Yes,14,14,15,16,12,1000,550,450,2.32,9,10,7,Moderate,No reliable access,Community college,16,17,13,19,15,1110,510,600,2.8500476894626874,10,11.35581553961004,9,Enrolled 2-year,No,NA,5,Probably,2,110,0.5300476894626875,1,2
CYC2021179,2021,2022-09-19,17,12th,Black or African American,Female,Ardrey Kell High School,No,"$60,000-$79,999",3,Yes,College Prep,Yes,Yes,17,17,14,15,18,760,350,410,3.41,5,6,3,Limited,Limited access,Community college,18,20,17,21,20,800,420,380,3.845124898305905,4,8.530296082394484,5,Enrolled 4-year,No,NA,5,Definitely,1,40,0.43512489830590484,-1,2
CYC2021180,2021,2022-09-22,17,12th,Black or African American,Male,Olympic High School,Yes,"$25,000-$39,999",3,Yes,College Prep,No,No,15,18,17,16,16,940,440,500,2.55,2,8,6,Strong,Good access,4-year college,19,20,18,17,17,1040,480,560,3.0889640542144288,4,9.613491609792355,8,Enrolled 4-year,No,NA,5,Definitely,4,100,0.538964054214429,2,2
CYC2021181,2021,2022-09-25,15,10th,Multiracial,Male,Vance High School,Yes,"$25,000-$39,999",3,No,College Prep,No,Yes,24,27,24,23,24,860,440,420,2.45,8,3,6,None,Good access,Community college,26,25,23,24,25,970,510,460,3.215555370053,10,5.161890861003057,9,Enrolled 4-year,No,NA,5,Definitely,2,110,0.7655553700529998,2,3
CYC2021182,2021,2022-09-24,15,9th,Multiracial,Female,Harding University High School,No,"$80,000-$99,999",2,Yes,College Prep,No,No,20,18,20,19,21,1000,550,450,2.59,5,15,1,Moderate,Good access,Trade school,24,24,22,27,26,1100,600,500,2.6077361965618153,7,15.73101400381034,4,Gap year,No,NA,5,Definitely,4,100,0.017736196561815465,2,3
CYC2021183,2021,2022-07-07,15,9th,White,Female,South Mecklenburg High School,Yes,"$60,000-$79,999",2,Yes,Intensive Support,No,No,17,15,14,15,15,1090,490,600,3.45,4,2,2,Strong,Good access,Community college,17,19,19,19,18,1100,580,520,3.669780950471755,5,7.842494217466375,2,Trade program,Yes,2400,1,Definitely,0,10,0.21978095047175472,1,0
CYC2021185,2021,2022-07-28,16,11th,White,Female,North Mecklenburg High School,Yes,"Under $25,000",1,Yes,Career Readiness,No,No,16,13,14,20,18,920,450,470,3.43,7,9,9,Limited,Limited access,4-year college,20,18,17,18,18,1010,530,480,3.826770855601525,9,10.441749061858337,10,Enrolled 2-year,No,NA,3,Definitely,4,90,0.3967708556015248,2,1
CYC2021188,2021,2022-09-25,16,11th,Black or African American,Male,Butler High School,No,"Under $25,000",4,Yes,College Prep,No,No,19,21,21,17,16,1040,530,510,1.21,8,14,4,None,No reliable access,4-year college,21,21,18,24,23,1070,530,540,1.686465903431063,10,13.9070934830137,8,Enrolled 2-year,No,NA,5,Definitely Not,2,30,0.476465903431063,2,4
CYC2021189,2021,2022-07-30,15,10th,Native American,Male,Olympic High School,No,"Under $25,000",3,No,Career Readiness,No,No,16,18,16,16,14,860,400,460,2.93,10,20,2,Moderate,Limited access,Military,18,16,17,19,17,920,480,440,3.6857657351259254,10,23.099714695821344,4,Enrolled 2-year,No,NA,4,Probably,2,60,0.7557657351259253,0,2
CYC2021190,2021,2022-10-28,17,12th,Hispanic/Latino,Male,Rocky River High School,Yes,"$60,000-$79,999",6,Yes,Intensive Support,No,No,18,21,17,20,20,830,440,390,1.59,4,9,8,Limited,Good access,Trade school,22,23,21,22,23,900,480,420,1.9908108847248007,3,15.460675226562316,10,Enrolled 2-year,No,NA,4,Definitely,4,70,0.40081088472480064,-1,2
CYC2021192,2021,2022-10-18,15,10th,Black or African American,Female,Vance High School,Yes,"$60,000-$79,999",2,Yes,Career Readiness,No,No,27,29,26,26,25,1110,560,550,1.24,10,16,3,Limited,No reliable access,4-year college,30,29,32,28,28,1200,570,630,1.6941380530372592,10,20.573422332327574,7,Enrolled 2-year,No,NA,4,Probably Not,3,90,0.4541380530372592,0,4
CYC2021193,2021,2022-08-11,16,10th,Black or African American,Male,Garinger High School,Yes,"Under $25,000",3,Yes,College Prep,Yes,No,13,13,10,17,13,1280,680,600,2,4,8,4,None,Good access,4-year college,16,15,13,18,16,1370,720,650,2.214879909283831,6,13.914071898378532,8,Enrolled 4-year,No,NA,4,Definitely,3,90,0.21487990928383116,2,4
CYC2021195,2021,2022-08-02,14,9th,Black or African American,Male,Vance High School,No,"$25,000-$39,999",5,No,Dual Track,No,No,20,17,17,22,18,970,440,530,2.51,8,10,4,Limited,Limited access,4-year college,21,19,20,21,19,1080,590,490,2.4827715609817096,10,12.001940632870575,5,Enrolled 2-year,No,NA,4,Probably,1,110,-0.027228439018290196,2,1
CYC2021196,2021,2022-07-04,16,10th,Hispanic/Latino,Female,West Charlotte High School,Yes,"Under $25,000",5,No,Career Readiness,No,No,18,18,14,17,19,1280,660,620,2.15,2,0,6,Strong,Limited access,Community college,22,20,22,23,24,1350,700,650,2.33606778759742,5,6.433230010926398,8,Enrolled 2-year,Yes,3200,5,Definitely,4,70,0.18606778759742015,3,2
CYC2021197,2021,2022-09-23,18,12th,Asian,Female,West Charlotte High School,No,"$40,000-$59,999",3,Yes,College Prep,No,No,24,22,24,25,25,940,490,450,2.17,9,5,3,Moderate,Limited access,Community college,25,23,23,23,24,1000,520,480,2.47643724534221,9,8.087963241411176,4,Enrolled 4-year,Yes,10800,5,Definitely,1,60,0.30643724534220995,0,1
CYC2021198,2021,2022-09-23,16,10th,Black or African American,Female,Julius Chambers High School,Yes,"Under $25,000",2,No,College Prep,No,No,16,13,13,15,18,1090,540,550,2.07,9,10,4,None,Limited access,Military,18,20,18,21,18,1160,560,600,2.2625954091266487,10,13.678139383820973,8,Enrolled 2-year,No,NA,5,Definitely,2,70,0.19259540912664885,1,4
CYC2021200,2021,2022-09-24,17,12th,Black or African American,Female,East Mecklenburg High School,No,"$100,000+",3,Yes,Dual Track,No,No,22,23,21,22,25,1240,640,600,2.79,7,3,3,None,Limited access,Work,22,22,23,21,23,1370,630,740,3.0136398676080085,8,5.377885940255099,5,Enrolled 4-year,No,NA,5,Probably,0,130,0.22363986760800847,1,2
