participant_id,cohort_year,survey_date,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan
CYC2021125,2021,2021-08-26,17,12th,Native American,Male,Providence High School,Yes,"$40,000-$59,999",4,No,College Prep,Yes,N/A,16,14,12,17,19,1150,530,620,3.64,4,9,1,None,No reliable access,4-year college
CYC2021126,2021,2021-09-08,17,11th,Black or African American,Female,Olympic High School,No,"$60,000-$79,999",4,Yes,College Prep,No,No,18,20,14,17,21,930,440,490,3.79,2,9,1,Strong,Good access,4-year college
CYC2021127,2021,2021-10-11,18,12th,Black or African American,Male,West Charlotte High School,Yes,"Under $25,000",5,Yes,Career Readiness,No,No,15,16,15,18,15,950,520,430,2.2,4,6,3,Limited,Limited access,4-year college
CYC2021128,2021,2021-10-25,18,12th,White,Female,South Mecklenburg High School,Yes,"$25,000-$39,999",6,No,Career Readiness,Yes,No,19,21,16,23,22,800,410,390,2.23,5,9,9,Limited,Limited access,4-year college
CYC2021129,2021,2021-10-08,16,11th,Black or African American,Non-binary,Providence High School,Yes,"$60,000-$79,999",3,Yes,College Prep,Yes,No,16,15,18,17,14,720,350,370,2.11,4,2,1,None,Good access,Undecided
CYC2021130,2021,2021-08-28,15,10th,Hispanic/Latino,Male,Julius Chambers High School,No,"Under $25,000",2,Yes,Intensive Support,No,Yes,18,19,19,16,21,1320,690,630,3.16,7,9,5,Strong,Limited access,Undecided
CYC2021131,2021,2021-10-18,18,12th,Hispanic/Latino,Male,Harding University High School,No,"$60,000-$79,999",5,Yes,Career Readiness,Yes,No,22,25,19,24,25,790,400,390,2.72,4,0,3,Moderate,No reliable access,Military
CYC2021132,2021,2021-10-25,17,12th,Asian,Male,Mallard Creek High School,No,"Under $25,000",2,Yes,Dual Track,No,No,19,22,18,22,18,1030,480,550,2.31,8,6,2,Limited,Limited access,Community college
CYC2021133,2021,2021-09-08,16,11th,White,Male,Charlotte Catholic High School,Yes,"Under $25,000",3,No,Dual Track,Yes,No,13,16,11,17,16,870,480,390,1.33,1,8,4,Moderate,Good access,4-year college
CYC2021134,2021,2021-10-03,15,9th,Black or African American,Male,Myers Park High School,Yes,"Under $25,000",3,No,Career Readiness,No,N/A,14,12,14,15,13,970,450,520,2.19,6,5,10,Limited,Good access,4-year college
CYC2021135,2021,2021-09-18,17,11th,Asian,Female,North Mecklenburg High School,Yes,"Under $25,000",5,Yes,Dual Track,No,Yes,22,24,19,22,25,810,430,380,1.73,3,19,2,None,Limited access,Community college
CYC2021136,2021,2021-10-17,16,11th,White,Female,Rocky River High School,No,"Under $25,000",2,Yes,Dual Track,No,N/A,13,15,11,15,12,870,390,480,3.9,7,3,3,Moderate,Limited access,Community college
CYC2021137,2021,2021-10-16,14,9th,Multiracial,Male,Butler High School,Yes,"$40,000-$59,999",5,Yes,Career Readiness,No,N/A,12,9,8,14,13,980,520,460,1.52,10,16,7,Limited,Good access,4-year college
CYC2021138,2021,2021-09-08,17,11th,White,Female,Olympic High School,No,"$80,000-$99,999",4,Yes,Dual Track,Yes,No,19,20,20,21,21,880,450,430,3.27,10,1,3,Moderate,Limited access,Undecided
CYC2021139,2021,2021-09-29,15,9th,Black or African American,Female,Providence High School,No,"$25,000-$39,999",2,No,College Prep,Yes,No,16,19,18,14,14,850,450,400,2.39,1,12,3,Moderate,No reliable access,Military
CYC2021140,2021,2021-08-25,17,12th,Black or African American,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",2,Yes,College Prep,Yes,Yes,16,17,13,20,13,1100,560,540,2.76,10,0,4,Moderate,No reliable access,4-year college
CYC2021141,2021,2021-09-19,18,12th,White,Female,Ardrey Kell High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,No,19,18,21,17,18,1170,550,620,1.08,3,12,5,Moderate,Limited access,4-year college
CYC2021142,2021,2021-10-04,14,9th,Hispanic/Latino,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",3,Yes,College Prep,Yes,Yes,17,19,13,17,19,700,340,360,2.64,10,14,3,Moderate,Limited access,Community college
CYC2021143,2021,2021-08-16,16,10th,Hispanic/Latino,Female,Rocky River High School,Yes,"$25,000-$39,999",5,No,College Prep,Yes,No,26,27,26,26,28,1080,560,520,2.02,9,4,9,Moderate,Limited access,4-year college
CYC2021144,2021,2021-09-28,15,10th,Hispanic/Latino,Male,Garinger High School,No,"$40,000-$59,999",7,No,Dual Track,No,No,13,15,15,15,14,920,460,460,2.83,7,7,3,None,Limited access,Trade school
CYC2021145,2021,2021-08-30,15,10th,Asian,Female,Ardrey Kell High School,Yes,"Under $25,000",3,No,Intensive Support,No,Yes,22,20,19,24,21,940,430,510,2.04,2,2,2,Moderate,Limited access,Military
CYC2021146,2021,2021-09-23,15,10th,Hispanic/Latino,Female,Providence High School,No,"$80,000-$99,999",5,Yes,College Prep,No,No,26,26,27,26,29,1210,660,550,1,9,15,1,Strong,No reliable access,Military
CYC2021147,2021,2021-08-23,17,12th,White,Female,Hopewell High School,Yes,"$60,000-$79,999",3,No,Dual Track,No,No,18,19,16,19,20,1260,580,680,1.18,6,9,2,Limited,Limited access,Community college
CYC2021148,2021,2021-10-04,14,9th,White,Male,Charlotte Catholic High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,16,13,12,17,18,990,530,460,2.83,7,12,2,None,Limited access,Community college
CYC2021149,2021,2021-10-13,18,12th,White,Female,Butler High School,No,"$25,000-$39,999",4,Yes,Career Readiness,No,N/A,21,23,21,20,23,920,480,440,1.4,10,12,3,None,Good access,Community college
CYC2021150,2021,2021-10-06,16,10th,Multiracial,Female,Rocky River High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,13,15,15,12,11,760,380,380,3.44,1,7,1,Limited,Good access,Work
CYC2021151,2021,2021-09-02,17,11th,Hispanic/Latino,Male,Mallard Creek High School,No,"Under $25,000",7,Yes,Career Readiness,No,No,12,9,8,13,12,690,320,370,2.29,9,14,8,Limited,Good access,4-year college
CYC2021152,2021,2021-10-12,16,10th,White,Female,Julius Chambers High School,Yes,"$25,000-$39,999",6,No,Intensive Support,No,No,22,21,18,26,24,1050,490,560,2.24,9,10,5,Moderate,Good access,Community college
CYC2021153,2021,2021-10-21,16,11th,Hispanic/Latino,Female,Charlotte Catholic High School,No,"$40,000-$59,999",7,No,College Prep,No,Yes,28,30,30,28,30,1170,600,570,3.01,2,6,3,Strong,Good access,Military
CYC2021154,2021,2021-10-03,17,12th,Asian,Female,Julius Chambers High School,No,"Under $25,000",4,Yes,Dual Track,No,No,13,13,12,14,11,1040,500,540,1.57,3,12,5,Strong,Good access,Community college
CYC2021155,2021,2021-09-04,16,11th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,Yes,No,18,21,15,22,17,900,430,470,2.03,2,13,3,Moderate,Limited access,4-year college
CYC2021156,2021,2021-10-23,15,10th,White,Male,Garinger High School,Yes,"Under $25,000",5,Yes,Career Readiness,Yes,Yes,22,21,21,23,19,530,290,240,2.67,3,4,3,Strong,Limited access,Trade school
CYC2021157,2021,2021-08-24,18,12th,Black or African American,Male,Olympic High School,No,"Under $25,000",5,No,Dual Track,No,No,21,22,21,24,20,1270,630,640,2.41,4,15,4,Moderate,Limited access,Work
CYC2021158,2021,2021-09-09,17,12th,White,Male,West Charlotte High School,No,"$40,000-$59,999",4,Yes,Dual Track,Yes,No,16,17,16,19,14,1160,550,610,3.2,5,0,6,None,Good access,Community college
CYC2021159,2021,2021-10-02,17,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"$60,000-$79,999",3,Yes,Intensive Support,Yes,N/A,11,13,12,13,11,790,410,380,2.75,1,0,6,Limited,Limited access,4-year college
CYC2021160,2021,2021-10-18,16,11th,Multiracial,Male,Julius Chambers High School,Yes,"Under $25,000",2,Yes,Intensive Support,Yes,Yes,16,19,14,19,13,510,260,250,3.83,2,7,1,None,Limited access,4-year college
CYC2021161,2021,2021-10-12,17,11th,Hispanic/Latino,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Dual Track,Yes,Yes,21,21,21,25,18,880,420,460,2.64,6,5,4,Strong,Good access,Work
CYC2021162,2021,2021-09-22,18,12th,Black or African American,Female,Mallard Creek High School,Yes,"$40,000-$59,999",2,Yes,College Prep,No,No,21,23,21,23,21,860,440,420,1.01,4,7,1,None,Limited access,4-year college
CYC2021163,2021,2021-09-13,17,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"Under $25,000",4,No,Dual Track,No,No,19,17,20,19,16,1270,630,640,1.61,6,8,6,Moderate,Good access,4-year college
CYC2021164,2021,2021-08-21,16,11th,Black or African American,Male,Ardrey Kell High School,Yes,"$40,000-$59,999",3,Yes,Career Readiness,No,No,19,18,16,21,19,1000,510,490,3.78,9,9,4,Moderate,Limited access,Trade school
CYC2021165,2021,2021-09-14,16,10th,Hispanic/Latino,Female,East Mecklenburg High School,No,"Under $25,000",3,Yes,Intensive Support,No,No,18,16,16,20,19,970,480,490,3.58,9,5,1,Limited,Limited access,Community college
CYC2021166,2021,2021-09-16,16,11th,White,Male,Providence High School,Yes,"$80,000-$99,999",5,Yes,College Prep,No,N/A,16,18,13,16,13,1130,600,530,2.42,3,11,6,Limited,Good access,4-year college
CYC2021167,2021,2021-10-08,16,11th,White,Male,Vance High School,Yes,"$25,000-$39,999",7,Yes,College Prep,No,N/A,16,18,18,17,13,770,410,360,2.14,1,16,6,None,Good access,4-year college
CYC2021168,2021,2021-09-23,15,10th,White,Female,North Mecklenburg High School,No,"Under $25,000",4,Yes,Dual Track,No,No,23,23,22,23,26,1120,520,600,1.14,4,11,7,None,Limited access,Community college
CYC2021169,2021,2021-09-23,17,12th,Asian,Female,Ardrey Kell High School,No,"Under $25,000",4,No,Intensive Support,Yes,No,19,20,18,22,19,1230,620,610,2.45,9,8,8,Strong,Limited access,Military
CYC2021170,2021,2021-10-13,16,11th,Multiracial,Male,Charlotte Catholic High School,Yes,"$40,000-$59,999",4,Yes,College Prep,No,N/A,15,14,12,16,13,740,400,340,2.12,1,11,6,None,Limited access,4-year college
CYC2021171,2021,2021-09-02,17,11th,White,Male,East Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Intensive Support,No,Yes,24,22,23,22,25,690,340,350,2.07,8,15,10,Limited,Limited access,Work
CYC2021172,2021,2021-09-05,16,11th,Hispanic/Latino,Non-binary,Butler High School,No,"$40,000-$59,999",5,Yes,College Prep,No,No,24,24,25,28,23,850,420,430,3.02,2,8,6,Moderate,Limited access,Community college
CYC2021173,2021,2021-08-27,18,12th,Black or African American,Male,Ardrey Kell High School,No,"$60,000-$79,999",1,Yes,Career Readiness,No,No,18,17,18,21,17,1140,560,580,3.55,3,11,3,Limited,No reliable access,Undecided
CYC2021174,2021,2021-09-08,17,11th,Hispanic/Latino,Male,Garinger High School,No,"Under $25,000",5,No,College Prep,Yes,Yes,14,16,15,15,12,1200,550,650,2.93,9,11,3,Limited,Limited access,4-year college
CYC2021175,2021,2021-09-06,17,11th,Hispanic/Latino,Male,North Mecklenburg High School,No,"$80,000-$99,999",1,Yes,Intensive Support,No,No,18,19,20,16,20,1090,520,570,1.36,10,5,2,Limited,Limited access,Trade school
CYC2021176,2021,2021-08-31,17,12th,Hispanic/Latino,Male,Rocky River High School,Yes,"Under $25,000",2,Yes,College Prep,No,No,18,17,17,22,21,1000,510,490,2.13,1,12,1,None,Good access,Trade school
CYC2021177,2021,2021-08-21,17,12th,Hispanic/Latino,Male,Garinger High School,No,"$25,000-$39,999",5,No,College Prep,No,Yes,14,14,15,16,12,1000,550,450,2.32,9,10,7,Moderate,No reliable access,Community college
CYC2021178,2021,2021-08-29,17,12th,Black or African American,Female,North Mecklenburg High School,No,"$25,000-$39,999",2,Yes,Career Readiness,No,No,23,23,21,26,23,1100,510,590,2.43,3,10,3,Limited,Good access,4-year college
CYC2021179,2021,2021-08-18,17,12th,Black or African American,Female,Ardrey Kell High School,No,"$60,000-$79,999",3,Yes,College Prep,Yes,Yes,17,17,14,15,18,760,350,410,3.41,5,6,3,Limited,Limited access,Community college
CYC2021180,2021,2021-10-06,17,12th,Black or African American,Male,Olympic High School,Yes,"$25,000-$39,999",3,Yes,College Prep,No,No,15,18,17,16,16,940,440,500,2.55,2,8,6,Strong,Good access,4-year college
CYC2021181,2021,2021-10-16,15,10th,Multiracial,Male,Vance High School,Yes,"$25,000-$39,999",3,No,College Prep,No,Yes,24,27,24,23,24,860,440,420,2.45,8,3,6,None,Good access,Community college
CYC2021182,2021,2021-10-18,15,9th,Multiracial,Female,Harding University High School,No,"$80,000-$99,999",2,Yes,College Prep,No,No,20,18,20,19,21,1000,550,450,2.59,5,15,1,Moderate,Good access,Trade school
CYC2021183,2021,2021-09-15,15,9th,White,Female,South Mecklenburg High School,Yes,"$60,000-$79,999",2,Yes,Intensive Support,No,No,17,15,14,15,15,1090,490,600,3.45,4,2,2,Strong,Good access,Community college
CYC2021184,2021,2021-09-07,18,12th,Hispanic/Latino,Female,Julius Chambers High School,Yes,"Under $25,000",6,Yes,Career Readiness,Yes,No,16,17,13,16,13,910,490,420,1,5,0,7,Limited,Limited access,Undecided
CYC2021185,2021,2021-10-03,16,11th,White,Female,North Mecklenburg High School,Yes,"Under $25,000",1,Yes,Career Readiness,No,No,16,13,14,20,18,920,450,470,3.43,7,9,9,Limited,Limited access,4-year college
CYC2021186,2021,2021-09-30,17,12th,Asian,Female,Julius Chambers High School,No,"$60,000-$79,999",2,Yes,College Prep,No,No,18,15,18,20,18,870,420,450,2.32,4,13,3,Moderate,Limited access,4-year college
CYC2021187,2021,2021-09-07,16,10th,Hispanic/Latino,Male,Providence High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,No,No,17,16,13,16,18,1040,550,490,2.17,9,9,4,Limited,Limited access,4-year college
CYC2021188,2021,2021-10-02,16,11th,Black or African American,Male,Butler High School,No,"Under $25,000",4,Yes,College Prep,No,No,19,21,21,17,16,1040,530,510,1.21,8,14,4,None,No reliable access,4-year college
CYC2021189,2021,2021-10-08,15,10th,Native American,Male,Olympic High School,No,"Under $25,000",3,No,Career Readiness,No,No,16,18,16,16,14,860,400,460,2.93,10,20,2,Moderate,Limited access,Military
CYC2021190,2021,2021-10-08,17,12th,Hispanic/Latino,Male,Rocky River High School,Yes,"$60,000-$79,999",6,Yes,Intensive Support,No,No,18,21,17,20,20,830,440,390,1.59,4,9,8,Limited,Good access,Trade school
CYC2021191,2021,2021-10-03,15,9th,White,Male,Garinger High School,No,"Under $25,000",5,Yes,Intensive Support,Yes,No,21,20,23,22,21,1010,510,500,3.15,7,15,2,Moderate,No reliable access,Trade school
CYC2021192,2021,2021-10-16,15,10th,Black or African American,Female,Vance High School,Yes,"$60,000-$79,999",2,Yes,Career Readiness,No,No,27,29,26,26,25,1110,560,550,1.24,10,16,3,Limited,No reliable access,4-year college
CYC2021193,2021,2021-08-25,16,10th,Black or African American,Male,Garinger High School,Yes,"Under $25,000",3,Yes,College Prep,Yes,No,13,13,10,17,13,1280,680,600,2,4,8,4,None,Good access,4-year college
CYC2021194,2021,2021-09-15,17,12th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",2,No,College Prep,No,Yes,20,23,18,24,21,960,500,460,3.3,9,15,4,None,Good access,4-year college
CYC2021195,2021,2021-08-23,14,9th,Black or African American,Male,Vance High School,No,"$25,000-$39,999",5,No,Dual Track,No,No,20,17,17,22,18,970,440,530,2.51,8,10,4,Limited,Limited access,4-year college
CYC2021196,2021,2021-09-11,16,10th,Hispanic/Latino,Female,West Charlotte High School,Yes,"Under $25,000",5,No,Career Readiness,No,No,18,18,14,17,19,1280,660,620,2.15,2,0,6,Strong,Limited access,Community college
CYC2021197,2021,2021-09-28,18,12th,Asian,Female,West Charlotte High School,No,"$40,000-$59,999",3,Yes,College Prep,No,No,24,22,24,25,25,940,490,450,2.17,9,5,3,Moderate,Limited access,Community college
CYC2021198,2021,2021-09-18,16,10th,Black or African American,Female,Julius Chambers High School,Yes,"Under $25,000",2,No,College Prep,No,No,16,13,13,15,18,1090,540,550,2.07,9,10,4,None,Limited access,Military
CYC2021199,2021,2021-09-21,16,10th,Black or African American,Male,Garinger High School,Yes,"Under $25,000",1,Yes,Career Readiness,No,No,24,21,20,26,26,940,440,500,3.04,5,13,1,None,Good access,4-year college
CYC2021200,2021,2021-09-12,17,12th,Black or African American,Female,East Mecklenburg High School,No,"$100,000+",3,Yes,Dual Track,No,No,22,23,21,22,25,1240,640,600,2.79,7,3,3,None,Limited access,Work
CYC2021201,2021,2021-10-21,16,11th,Black or African American,Female,West Charlotte High School,Yes,"Under $25,000",5,Yes,Dual Track,No,N/A,27,26,23,27,24,1120,560,560,3.04,8,5,9,Moderate,No reliable access,Community college
CYC2021202,2021,2021-10-16,16,11th,Native American,Female,Ardrey Kell High School,Yes,"$40,000-$59,999",2,Yes,Career Readiness,No,Yes,19,18,20,23,16,830,380,450,2.62,3,7,3,Strong,Limited access,4-year college
CYC2021203,2021,2021-09-12,18,12th,Black or African American,Female,Harding University High School,Yes,"Under $25,000",6,No,College Prep,Yes,No,16,19,13,19,16,1300,700,600,2.11,3,8,3,None,Limited access,4-year college
