participant_id,cohort_year,session_week,session_date,session_type,attended,hours_participated,tutor_assigned
CYC2023040,2023,24,2024-03-16,Leadership,Present,2.5,TUTOR12
CYC2023040,2023,25,2024-03-23,Study Skills,Absent,0,TUTOR08
CYC2023040,2023,26,2024-03-30,College Planning,Present,1.5,TUTOR10
CYC2023040,2023,27,2024-04-06,College Planning,Absent,0,TUTOR11
CYC2023040,2023,28,2024-04-13,Financial Literacy,Absent,0,TUTOR05
CYC2023040,2023,29,2024-04-20,Tutoring,Absent,0,TUTOR04
CYC2023040,2023,30,2024-04-27,Study Skills,Absent,0,TUTOR04
CYC2023040,2023,31,2024-05-04,Financial Literacy,Excused,0,TUTOR01
CYC2023040,2023,32,2024-05-11,Career Exploration,Present,1.5,TUTOR05
CYC2023040,2023,33,2024-05-18,Tutoring,Present,2,TUTOR05
CYC2023040,2023,34,2024-05-25,Leadership,Present,2.5,TUTOR09
CYC2023041,2023,1,2023-10-08,College Planning,Absent,0,TUTOR10
CYC2023041,2023,2,2023-10-15,College Planning,Present,2,TUTOR03
CYC2023041,2023,3,2023-10-22,Test Prep,Absent,0,TUTOR03
CYC2023041,2023,4,2023-10-29,College Planning,Present,2,TUTOR06
CYC2023041,2023,5,2023-11-05,College Planning,Present,3,TUTOR05
CYC2023041,2023,6,2023-11-12,Leadership,Excused,0,TUTOR09
CYC2023041,2023,7,2023-11-19,Leadership,Absent,0,TUTOR05
CYC2023041,2023,8,2023-11-26,Test Prep,Absent,0,TUTOR08
CYC2023041,2023,9,2023-12-03,College Planning,Present,2.5,TUTOR04
CYC2023041,2023,10,2023-12-10,Study Skills,Present,2.5,TUTOR01
CYC2023041,2023,11,2023-12-17,Tutoring,Present,2.5,TUTOR09
CYC2023041,2023,12,2023-12-24,Financial Literacy,Present,1.5,TUTOR10
CYC2023041,2023,13,2023-12-31,Study Skills,Present,2,TUTOR06
CYC2023041,2023,14,2024-01-07,College Planning,Present,2,TUTOR09
CYC2023041,2023,15,2024-01-14,Tutoring,Absent,0,TUTOR05
CYC2023041,2023,16,2024-01-21,Test Prep,Present,1.5,TUTOR12
CYC2023041,2023,17,2024-01-28,Leadership,Present,1.5,TUTOR07
CYC2023041,2023,18,2024-02-04,Tutoring,Present,2,TUTOR10
CYC2023041,2023,19,2024-02-11,Career Exploration,Present,2.5,TUTOR03
CYC2023041,2023,20,2024-02-18,Career Exploration,Present,1.5,TUTOR11
CYC2023041,2023,21,2024-02-25,Leadership,Present,2,TUTOR09
CYC2023041,2023,22,2024-03-03,College Planning,Absent,0,TUTOR02
CYC2023041,2023,23,2024-03-10,College Planning,Present,2.5,TUTOR09
CYC2023041,2023,24,2024-03-17,Tutoring,Present,2,TUTOR07
CYC2023041,2023,25,2024-03-24,Leadership,Present,2,TUTOR08
CYC2023041,2023,26,2024-03-31,Study Skills,Present,2.5,TUTOR05
CYC2023041,2023,27,2024-04-07,Test Prep,Excused,0,TUTOR10
CYC2023041,2023,28,2024-04-14,Leadership,Absent,0,TUTOR06
CYC2023041,2023,29,2024-04-21,Study Skills,Present,2.5,TUTOR01
CYC2023041,2023,30,2024-04-28,Study Skills,Present,1.5,TUTOR08
CYC2023041,2023,31,2024-05-05,Study Skills,Present,3,TUTOR03
CYC2023041,2023,32,2024-05-12,Tutoring,Present,2.5,TUTOR11
CYC2023041,2023,33,2024-05-19,Study Skills,Present,2.5,TUTOR11
CYC2023041,2023,34,2024-05-26,Test Prep,Present,2.5,TUTOR10
CYC2023042,2023,1,2023-09-19,Study Skills,Present,2,TUTOR06
CYC2023042,2023,2,2023-09-26,Leadership,Excused,0,TUTOR09
CYC2023042,2023,3,2023-10-03,Financial Literacy,Excused,0,TUTOR01
CYC2023042,2023,4,2023-10-10,College Planning,Absent,0,TUTOR10
CYC2023042,2023,5,2023-10-17,Leadership,Present,2,TUTOR07
CYC2023042,2023,6,2023-10-24,Financial Literacy,Present,2,TUTOR03
CYC2023042,2023,7,2023-10-31,Test Prep,Present,2.5,TUTOR08
CYC2023042,2023,8,2023-11-07,Study Skills,Present,2,TUTOR03
CYC2023042,2023,9,2023-11-14,Career Exploration,Present,2,TUTOR08
CYC2023042,2023,10,2023-11-21,College Planning,Present,2.5,TUTOR02
CYC2023042,2023,11,2023-11-28,College Planning,Present,2,TUTOR12
CYC2023042,2023,12,2023-12-05,Study Skills,Present,2,TUTOR02
CYC2023042,2023,13,2023-12-12,Study Skills,Present,2,TUTOR09
CYC2023042,2023,14,2023-12-19,Leadership,Absent,0,TUTOR03
CYC2023042,2023,15,2023-12-26,College Planning,Absent,0,TUTOR05
CYC2023042,2023,16,2024-01-02,Financial Literacy,Excused,0,TUTOR05
CYC2023042,2023,17,2024-01-09,Leadership,Present,2,TUTOR05
CYC2023042,2023,18,2024-01-16,Financial Literacy,Present,2,TUTOR07
CYC2023042,2023,19,2024-01-23,Career Exploration,Absent,0,TUTOR07
CYC2023042,2023,20,2024-01-30,Test Prep,Present,1.5,TUTOR04
CYC2023042,2023,21,2024-02-06,Study Skills,Present,3,TUTOR06
CYC2023042,2023,22,2024-02-13,Study Skills,Present,2.5,TUTOR04
CYC2023042,2023,23,2024-02-20,Study Skills,Present,1.5,TUTOR05
CYC2023042,2023,24,2024-02-27,Test Prep,Present,2,TUTOR08
CYC2023042,2023,25,2024-03-05,College Planning,Present,2.5,TUTOR01
CYC2023042,2023,26,2024-03-12,Leadership,Present,2.5,TUTOR04
CYC2023042,2023,27,2024-03-19,College Planning,Present,2.5,TUTOR11
CYC2023042,2023,28,2024-03-26,College Planning,Present,2.5,TUTOR04
CYC2023042,2023,29,2024-04-02,Test Prep,Present,2,TUTOR09
CYC2023042,2023,30,2024-04-09,College Planning,Present,3,TUTOR03
CYC2023043,2023,1,2023-08-22,College Planning,Absent,0,TUTOR05
CYC2023043,2023,2,2023-08-29,College Planning,Present,2.5,TUTOR10
CYC2023043,2023,3,2023-09-05,Financial Literacy,Present,1.5,TUTOR04
CYC2023043,2023,4,2023-09-12,Career Exploration,Present,2,TUTOR04
CYC2023043,2023,5,2023-09-19,Tutoring,Present,2.5,TUTOR12
CYC2023043,2023,6,2023-09-26,Financial Literacy,Absent,0,TUTOR08
CYC2023043,2023,7,2023-10-03,Study Skills,Present,2,TUTOR10
CYC2023043,2023,8,2023-10-10,Test Prep,Present,2,TUTOR07
CYC2023043,2023,9,2023-10-17,Test Prep,Absent,0,TUTOR11
CYC2023043,2023,10,2023-10-24,Leadership,Present,2.5,TUTOR12
CYC2023043,2023,11,2023-10-31,Test Prep,Absent,0,TUTOR03
CYC2023043,2023,12,2023-11-07,College Planning,Excused,0,TUTOR09
CYC2023043,2023,13,2023-11-14,Tutoring,Absent,0,TUTOR10
CYC2023043,2023,14,2023-11-21,Study Skills,Absent,0,TUTOR09
CYC2023043,2023,15,2023-11-28,Career Exploration,Present,2,TUTOR12
CYC2023043,2023,16,2023-12-05,Study Skills,Present,2.5,TUTOR04
CYC2023043,2023,17,2023-12-12,College Planning,Present,2,TUTOR11
CYC2023043,2023,18,2023-12-19,Leadership,Absent,0,TUTOR10
CYC2023043,2023,19,2023-12-26,Test Prep,Present,2,TUTOR07
CYC2023043,2023,20,2024-01-02,Tutoring,Present,2.5,TUTOR12
CYC2023043,2023,21,2024-01-09,Career Exploration,Absent,0,TUTOR09
CYC2023043,2023,22,2024-01-16,Leadership,Present,2.5,TUTOR12
CYC2023043,2023,23,2024-01-23,Career Exploration,Present,3,TUTOR12
CYC2023043,2023,24,2024-01-30,Leadership,Present,1.5,TUTOR09
CYC2023043,2023,25,2024-02-06,Tutoring,Present,2.5,TUTOR05
CYC2023043,2023,26,2024-02-13,Career Exploration,Present,2.5,TUTOR01
CYC2023043,2023,27,2024-02-20,Tutoring,Excused,0,TUTOR10
CYC2023043,2023,28,2024-02-27,Tutoring,Present,2,TUTOR07
CYC2023044,2023,1,2023-08-22,Leadership,Absent,0,TUTOR08
CYC2023044,2023,2,2023-08-29,Tutoring,Present,2.5,TUTOR03
CYC2023044,2023,3,2023-09-05,Leadership,Absent,0,TUTOR10
CYC2023044,2023,4,2023-09-12,College Planning,Present,3,TUTOR11
CYC2023044,2023,5,2023-09-19,Financial Literacy,Present,2,TUTOR01
CYC2023044,2023,6,2023-09-26,Tutoring,Present,2.5,TUTOR03
CYC2023044,2023,7,2023-10-03,Career Exploration,Present,1.5,TUTOR10
CYC2023044,2023,8,2023-10-10,Test Prep,Absent,0,TUTOR02
CYC2023044,2023,9,2023-10-17,Study Skills,Present,1.5,TUTOR05
CYC2023044,2023,10,2023-10-24,Leadership,Absent,0,TUTOR09
CYC2023044,2023,11,2023-10-31,Study Skills,Present,1.5,TUTOR07
CYC2023044,2023,12,2023-11-07,Leadership,Present,2.5,TUTOR04
CYC2023044,2023,13,2023-11-14,Study Skills,Absent,0,TUTOR09
CYC2023044,2023,14,2023-11-21,Leadership,Present,2.5,TUTOR02
CYC2023044,2023,15,2023-11-28,Tutoring,Present,2.5,TUTOR05
CYC2023044,2023,16,2023-12-05,Test Prep,Absent,0,TUTOR04
CYC2023044,2023,17,2023-12-12,Study Skills,Present,1.5,TUTOR11
CYC2023044,2023,18,2023-12-19,Financial Literacy,Present,3,TUTOR04
CYC2023044,2023,19,2023-12-26,Financial Literacy,Absent,0,TUTOR03
CYC2023044,2023,20,2024-01-02,Leadership,Present,2.5,TUTOR03
CYC2023044,2023,21,2024-01-09,College Planning,Present,2.5,TUTOR12
CYC2023044,2023,22,2024-01-16,Test Prep,Present,1.5,TUTOR08
CYC2023044,2023,23,2024-01-23,Study Skills,Excused,0,TUTOR02
CYC2023044,2023,24,2024-01-30,Leadership,Absent,0,TUTOR09
CYC2023044,2023,25,2024-02-06,College Planning,Present,2,TUTOR09
CYC2023044,2023,26,2024-02-13,Career Exploration,Present,1.5,TUTOR04
CYC2023044,2023,27,2024-02-20,Study Skills,Present,3,TUTOR01
CYC2023044,2023,28,2024-02-27,Tutoring,Absent,0,TUTOR02
CYC2023044,2023,29,2024-03-05,Leadership,Present,2.5,TUTOR07
CYC2023044,2023,30,2024-03-12,Test Prep,Present,2.5,TUTOR10
CYC2023044,2023,31,2024-03-19,Tutoring,Present,2.5,TUTOR11
CYC2023044,2023,32,2024-03-26,Career Exploration,Present,1.5,TUTOR01
CYC2023044,2023,33,2024-04-02,Financial Literacy,Present,2.5,TUTOR04
CYC2023044,2023,34,2024-04-09,Financial Literacy,Present,2,TUTOR06
CYC2023045,2023,1,2023-09-29,Test Prep,Present,2.5,TUTOR09
CYC2023045,2023,2,2023-10-06,Leadership,Present,2,TUTOR10
CYC2023045,2023,3,2023-10-13,Leadership,Present,2,TUTOR05
CYC2023045,2023,4,2023-10-20,College Planning,Present,3,TUTOR04
CYC2023045,2023,5,2023-10-27,Career Exploration,Present,1.5,TUTOR06
CYC2023045,2023,6,2023-11-03,Tutoring,Present,3,TUTOR08
CYC2023045,2023,7,2023-11-10,Leadership,Excused,0,TUTOR05
CYC2023045,2023,8,2023-11-17,Tutoring,Present,2.5,TUTOR04
CYC2023045,2023,9,2023-11-24,Test Prep,Present,2,TUTOR11
CYC2023045,2023,10,2023-12-01,College Planning,Present,3,TUTOR08
CYC2023045,2023,11,2023-12-08,Financial Literacy,Present,1.5,TUTOR02
CYC2023045,2023,12,2023-12-15,Leadership,Present,2,TUTOR09
CYC2023045,2023,13,2023-12-22,College Planning,Present,2,TUTOR11
CYC2023045,2023,14,2023-12-29,Test Prep,Present,1.5,TUTOR09
CYC2023045,2023,15,2024-01-05,Study Skills,Present,2.5,TUTOR10
CYC2023045,2023,16,2024-01-12,Career Exploration,Present,2,TUTOR01
CYC2023045,2023,17,2024-01-19,Career Exploration,Present,2.5,TUTOR08
CYC2023045,2023,18,2024-01-26,Test Prep,Absent,0,TUTOR07
CYC2023045,2023,19,2024-02-02,Study Skills,Present,2,TUTOR04
CYC2023045,2023,20,2024-02-09,College Planning,Absent,0,TUTOR07
CYC2023045,2023,21,2024-02-16,Study Skills,Absent,0,TUTOR10
CYC2023045,2023,22,2024-02-23,Test Prep,Present,2,TUTOR03
CYC2023045,2023,23,2024-03-01,Career Exploration,Present,2,TUTOR03
CYC2023045,2023,24,2024-03-08,College Planning,Present,2.5,TUTOR04
CYC2023045,2023,25,2024-03-15,College Planning,Present,2.5,TUTOR12
CYC2023045,2023,26,2024-03-22,Study Skills,Present,2,TUTOR01
CYC2023045,2023,27,2024-03-29,Tutoring,Present,1.5,TUTOR06
CYC2023045,2023,28,2024-04-05,College Planning,Present,2.5,TUTOR10
CYC2023045,2023,29,2024-04-12,Test Prep,Present,2,TUTOR11
CYC2023045,2023,30,2024-04-19,College Planning,Present,1.5,TUTOR10
CYC2023045,2023,31,2024-04-26,Career Exploration,Absent,0,TUTOR09
CYC2023045,2023,32,2024-05-03,Career Exploration,Present,3,TUTOR08
CYC2023045,2023,33,2024-05-10,College Planning,Present,2,TUTOR05
CYC2023045,2023,34,2024-05-17,Study Skills,Present,3,TUTOR08
CYC2023045,2023,35,2024-05-24,Leadership,Present,1.5,TUTOR02
CYC2023046,2023,1,2023-08-25,Leadership,Excused,0,TUTOR07
CYC2023046,2023,2,2023-09-01,Study Skills,Absent,0,TUTOR04
CYC2023046,2023,3,2023-09-08,Leadership,Present,1.5,TUTOR09
CYC2023046,2023,4,2023-09-15,College Planning,Present,2,TUTOR07
CYC2023046,2023,5,2023-09-22,Career Exploration,Present,2,TUTOR03
CYC2023046,2023,6,2023-09-29,Study Skills,Absent,0,TUTOR10
CYC2023046,2023,7,2023-10-06,Test Prep,Absent,0,TUTOR09
CYC2023046,2023,8,2023-10-13,Financial Literacy,Present,2,TUTOR06
CYC2023046,2023,9,2023-10-20,Career Exploration,Excused,0,TUTOR01
CYC2023046,2023,10,2023-10-27,Test Prep,Present,1.5,TUTOR05
CYC2023046,2023,11,2023-11-03,Leadership,Present,3,TUTOR11
CYC2023046,2023,12,2023-11-10,Leadership,Absent,0,TUTOR09
CYC2023046,2023,13,2023-11-17,Tutoring,Present,2.5,TUTOR02
CYC2023046,2023,14,2023-11-24,Leadership,Present,2,TUTOR11
CYC2023046,2023,15,2023-12-01,Test Prep,Present,2,TUTOR11
CYC2023046,2023,16,2023-12-08,Career Exploration,Present,2.5,TUTOR08
CYC2023046,2023,17,2023-12-15,Test Prep,Present,2.5,TUTOR10
CYC2023046,2023,18,2023-12-22,Financial Literacy,Absent,0,TUTOR04
CYC2023046,2023,19,2023-12-29,Career Exploration,Present,2.5,TUTOR11
CYC2023046,2023,20,2024-01-05,Test Prep,Present,2.5,TUTOR08
CYC2023046,2023,21,2024-01-12,Study Skills,Present,2,TUTOR11
CYC2023046,2023,22,2024-01-19,Tutoring,Present,3,TUTOR12
CYC2023046,2023,23,2024-01-26,Test Prep,Present,2.5,TUTOR05
CYC2023046,2023,24,2024-02-02,Career Exploration,Absent,0,TUTOR11
CYC2023046,2023,25,2024-02-09,Leadership,Present,2.5,TUTOR02
CYC2023046,2023,26,2024-02-16,Financial Literacy,Present,2.5,TUTOR05
CYC2023046,2023,27,2024-02-23,Leadership,Present,2.5,TUTOR08
CYC2023046,2023,28,2024-03-01,Tutoring,Present,2,TUTOR07
CYC2023046,2023,29,2024-03-08,Financial Literacy,Present,2.5,TUTOR06
CYC2023046,2023,30,2024-03-15,Financial Literacy,Absent,0,TUTOR12
CYC2023046,2023,31,2024-03-22,Career Exploration,Present,2,TUTOR07
CYC2023046,2023,32,2024-03-29,Career Exploration,Present,2,TUTOR09
CYC2023046,2023,33,2024-04-05,Financial Literacy,Present,3,TUTOR06
CYC2023047,2023,1,2023-08-18,Tutoring,Present,2,TUTOR09
CYC2023047,2023,2,2023-08-25,Career Exploration,Present,2.5,TUTOR12
CYC2023047,2023,3,2023-09-01,Test Prep,Present,2,TUTOR12
CYC2023047,2023,4,2023-09-08,Financial Literacy,Present,1.5,TUTOR08
CYC2023047,2023,5,2023-09-15,Tutoring,Present,3,TUTOR04
CYC2023047,2023,6,2023-09-22,Financial Literacy,Absent,0,TUTOR01
CYC2023047,2023,7,2023-09-29,College Planning,Present,2.5,TUTOR10
CYC2023047,2023,8,2023-10-06,Career Exploration,Present,2,TUTOR09
CYC2023047,2023,9,2023-10-13,Financial Literacy,Present,2.5,TUTOR09
CYC2023047,2023,10,2023-10-20,Tutoring,Present,2,TUTOR10
CYC2023047,2023,11,2023-10-27,Financial Literacy,Present,3,TUTOR12
CYC2023047,2023,12,2023-11-03,Test Prep,Present,3,TUTOR03
CYC2023047,2023,13,2023-11-10,Leadership,Present,2.5,TUTOR08
CYC2023047,2023,14,2023-11-17,Financial Literacy,Excused,0,TUTOR04
CYC2023047,2023,15,2023-11-24,Career Exploration,Present,2,TUTOR10
CYC2023047,2023,16,2023-12-01,Financial Literacy,Present,1.5,TUTOR11
CYC2023047,2023,17,2023-12-08,College Planning,Absent,0,TUTOR10
CYC2023047,2023,18,2023-12-15,Study Skills,Present,2.5,TUTOR11
CYC2023047,2023,19,2023-12-22,Leadership,Absent,0,TUTOR02
CYC2023047,2023,20,2023-12-29,Leadership,Present,1.5,TUTOR04
CYC2023047,2023,21,2024-01-05,Test Prep,Present,2,TUTOR01
CYC2023047,2023,22,2024-01-12,Tutoring,Present,2,TUTOR09
CYC2023047,2023,23,2024-01-19,Test Prep,Present,3,TUTOR11
CYC2023047,2023,24,2024-01-26,Tutoring,Present,2,TUTOR07
CYC2023047,2023,25,2024-02-02,Test Prep,Absent,0,TUTOR11
CYC2023047,2023,26,2024-02-09,Study Skills,Absent,0,TUTOR05
CYC2023047,2023,27,2024-02-16,Study Skills,Present,2,TUTOR11
CYC2023047,2023,28,2024-02-23,Test Prep,Present,2,TUTOR04
CYC2023047,2023,29,2024-03-01,Test Prep,Present,3,TUTOR10
CYC2023047,2023,30,2024-03-08,College Planning,Present,2.5,TUTOR03
CYC2023047,2023,31,2024-03-15,Career Exploration,Present,2,TUTOR05
CYC2023047,2023,32,2024-03-22,Leadership,Present,2,TUTOR04
CYC2023048,2023,1,2023-09-15,Test Prep,Present,2,TUTOR10
CYC2023048,2023,2,2023-09-22,Test Prep,Present,2.5,TUTOR07
CYC2023048,2023,3,2023-09-29,Study Skills,Absent,0,TUTOR04
CYC2023048,2023,4,2023-10-06,Financial Literacy,Present,2,TUTOR08
CYC2023048,2023,5,2023-10-13,Financial Literacy,Present,2,TUTOR02
CYC2023048,2023,6,2023-10-20,College Planning,Absent,0,TUTOR10
CYC2023048,2023,7,2023-10-27,Leadership,Excused,0,TUTOR12
CYC2023048,2023,8,2023-11-03,Career Exploration,Present,2,TUTOR09
CYC2023048,2023,9,2023-11-10,Leadership,Present,2,TUTOR06
CYC2023048,2023,10,2023-11-17,Career Exploration,Present,2,TUTOR07
CYC2023048,2023,11,2023-11-24,College Planning,Present,2,TUTOR10
CYC2023048,2023,12,2023-12-01,Career Exploration,Present,2.5,TUTOR02
CYC2023048,2023,13,2023-12-08,Leadership,Absent,0,TUTOR02
CYC2023048,2023,14,2023-12-15,Financial Literacy,Present,2.5,TUTOR02
CYC2023048,2023,15,2023-12-22,College Planning,Present,2.5,TUTOR06
CYC2023048,2023,16,2023-12-29,College Planning,Absent,0,TUTOR05
CYC2023048,2023,17,2024-01-05,Financial Literacy,Present,2,TUTOR06
CYC2023048,2023,18,2024-01-12,Study Skills,Present,2.5,TUTOR11
CYC2023048,2023,19,2024-01-19,Leadership,Present,1.5,TUTOR06
CYC2023048,2023,20,2024-01-26,College Planning,Absent,0,TUTOR02
CYC2023048,2023,21,2024-02-02,Leadership,Present,2,TUTOR07
CYC2023048,2023,22,2024-02-09,Study Skills,Present,1.5,TUTOR01
CYC2023048,2023,23,2024-02-16,Study Skills,Excused,0,TUTOR07
CYC2023048,2023,24,2024-02-23,Study Skills,Present,2,TUTOR08
CYC2023048,2023,25,2024-03-01,Study Skills,Present,2,TUTOR11
CYC2023048,2023,26,2024-03-08,Tutoring,Absent,0,TUTOR06
CYC2023048,2023,27,2024-03-15,College Planning,Present,2,TUTOR05
CYC2023048,2023,28,2024-03-22,College Planning,Present,2,TUTOR04
CYC2023048,2023,29,2024-03-29,Financial Literacy,Present,2,TUTOR09
CYC2023048,2023,30,2024-04-05,Study Skills,Present,2,TUTOR09
CYC2023048,2023,31,2024-04-12,College Planning,Present,3,TUTOR01
CYC2023048,2023,32,2024-04-19,Tutoring,Present,2.5,TUTOR07
CYC2023048,2023,33,2024-04-26,College Planning,Absent,0,TUTOR11
CYC2023049,2023,1,2023-09-03,Test Prep,Present,1.5,TUTOR05
CYC2023049,2023,2,2023-09-10,College Planning,Present,2.5,TUTOR09
CYC2023049,2023,3,2023-09-17,Career Exploration,Excused,0,TUTOR09
CYC2023049,2023,4,2023-09-24,Career Exploration,Present,1.5,TUTOR03
CYC2023049,2023,5,2023-10-01,Test Prep,Absent,0,TUTOR07
CYC2023049,2023,6,2023-10-08,Tutoring,Present,1.5,TUTOR02
CYC2023049,2023,7,2023-10-15,Leadership,Present,2,TUTOR02
CYC2023049,2023,8,2023-10-22,Career Exploration,Absent,0,TUTOR08
CYC2023049,2023,9,2023-10-29,Tutoring,Present,2,TUTOR02
CYC2023049,2023,10,2023-11-05,Study Skills,Absent,0,TUTOR06
CYC2023049,2023,11,2023-11-12,College Planning,Present,2,TUTOR03
CYC2023049,2023,12,2023-11-19,Study Skills,Present,2,TUTOR09
CYC2023049,2023,13,2023-11-26,College Planning,Absent,0,TUTOR10
CYC2023049,2023,14,2023-12-03,Career Exploration,Absent,0,TUTOR05
CYC2023049,2023,15,2023-12-10,Tutoring,Present,2,TUTOR07
CYC2023049,2023,16,2023-12-17,Test Prep,Absent,0,TUTOR04
CYC2023049,2023,17,2023-12-24,Tutoring,Present,1.5,TUTOR01
CYC2023049,2023,18,2023-12-31,Career Exploration,Present,2,TUTOR05
CYC2023049,2023,19,2024-01-07,Financial Literacy,Present,2.5,TUTOR09
CYC2023049,2023,20,2024-01-14,Study Skills,Absent,0,TUTOR07
CYC2023049,2023,21,2024-01-21,Financial Literacy,Present,2.5,TUTOR11
CYC2023049,2023,22,2024-01-28,Test Prep,Present,1.5,TUTOR07
CYC2023049,2023,23,2024-02-04,Study Skills,Present,2.5,TUTOR11
CYC2023049,2023,24,2024-02-11,Test Prep,Excused,0,TUTOR06
CYC2023049,2023,25,2024-02-18,Test Prep,Present,3,TUTOR01
CYC2023049,2023,26,2024-02-25,Test Prep,Present,3,TUTOR08
CYC2023049,2023,27,2024-03-03,Test Prep,Absent,0,TUTOR04
CYC2023049,2023,28,2024-03-10,Study Skills,Absent,0,TUTOR01
CYC2023050,2023,1,2023-09-29,College Planning,Present,2.5,TUTOR10
CYC2023050,2023,2,2023-10-06,College Planning,Present,1.5,TUTOR07
CYC2023050,2023,3,2023-10-13,Leadership,Excused,0,TUTOR10
CYC2023050,2023,4,2023-10-20,Leadership,Present,2,TUTOR04
CYC2023050,2023,5,2023-10-27,Tutoring,Present,2,TUTOR05
CYC2023050,2023,6,2023-11-03,Leadership,Present,2,TUTOR01
CYC2023050,2023,7,2023-11-10,Study Skills,Present,1.5,TUTOR01
CYC2023050,2023,8,2023-11-17,Study Skills,Present,1.5,TUTOR06
CYC2023050,2023,9,2023-11-24,Leadership,Present,2.5,TUTOR03
CYC2023050,2023,10,2023-12-01,Leadership,Present,2.5,TUTOR09
CYC2023050,2023,11,2023-12-08,College Planning,Absent,0,TUTOR12
CYC2023050,2023,12,2023-12-15,Study Skills,Present,1.5,TUTOR05
CYC2023050,2023,13,2023-12-22,Leadership,Absent,0,TUTOR07
CYC2023050,2023,14,2023-12-29,Leadership,Present,2,TUTOR09
CYC2023050,2023,15,2024-01-05,Leadership,Present,2,TUTOR02
CYC2023050,2023,16,2024-01-12,College Planning,Absent,0,TUTOR09
CYC2023050,2023,17,2024-01-19,Leadership,Present,2,TUTOR06
CYC2023050,2023,18,2024-01-26,Career Exploration,Present,2,TUTOR05
CYC2023050,2023,19,2024-02-02,College Planning,Absent,0,TUTOR02
CYC2023050,2023,20,2024-02-09,Tutoring,Absent,0,TUTOR02
CYC2023050,2023,21,2024-02-16,Career Exploration,Present,1.5,TUTOR06
CYC2023050,2023,22,2024-02-23,Career Exploration,Present,1.5,TUTOR08
CYC2023050,2023,23,2024-03-01,Test Prep,Present,2.5,TUTOR12
CYC2023050,2023,24,2024-03-08,Study Skills,Present,2,TUTOR12
CYC2023050,2023,25,2024-03-15,Career Exploration,Absent,0,TUTOR11
CYC2023050,2023,26,2024-03-22,Tutoring,Present,2.5,TUTOR09
CYC2023050,2023,27,2024-03-29,Test Prep,Present,2.5,TUTOR10
CYC2023050,2023,28,2024-04-05,Study Skills,Present,2,TUTOR01
CYC2023050,2023,29,2024-04-12,Tutoring,Absent,0,TUTOR07
CYC2023050,2023,30,2024-04-19,Tutoring,Absent,0,TUTOR03
CYC2023050,2023,31,2024-04-26,College Planning,Present,2,TUTOR08
CYC2023050,2023,32,2024-05-03,Career Exploration,Absent,0,TUTOR04
CYC2023050,2023,33,2024-05-10,Study Skills,Absent,0,TUTOR07
CYC2023050,2023,34,2024-05-17,College Planning,Absent,0,TUTOR07
CYC2023050,2023,35,2024-05-24,Test Prep,Present,1.5,TUTOR08
CYC2023051,2023,1,2023-09-17,College Planning,Present,2,TUTOR05
CYC2023051,2023,2,2023-09-24,Leadership,Present,1.5,TUTOR05
CYC2023051,2023,3,2023-10-01,Financial Literacy,Present,2.5,TUTOR09
CYC2023051,2023,4,2023-10-08,Financial Literacy,Absent,0,TUTOR03
CYC2023051,2023,5,2023-10-15,Career Exploration,Excused,0,TUTOR12
CYC2023051,2023,6,2023-10-22,Study Skills,Present,1.5,TUTOR01
CYC2023051,2023,7,2023-10-29,Financial Literacy,Present,2,TUTOR05
CYC2023051,2023,8,2023-11-05,Leadership,Present,2,TUTOR08
CYC2023051,2023,9,2023-11-12,Study Skills,Present,2,TUTOR04
CYC2023051,2023,10,2023-11-19,Career Exploration,Present,2,TUTOR06
CYC2023051,2023,11,2023-11-26,College Planning,Present,2,TUTOR08
CYC2023051,2023,12,2023-12-03,Study Skills,Present,2,TUTOR02
CYC2023051,2023,13,2023-12-10,College Planning,Present,1.5,TUTOR03
CYC2023051,2023,14,2023-12-17,College Planning,Excused,0,TUTOR04
CYC2023051,2023,15,2023-12-24,Test Prep,Present,2.5,TUTOR02
CYC2023051,2023,16,2023-12-31,Financial Literacy,Absent,0,TUTOR09
CYC2023051,2023,17,2024-01-07,Test Prep,Present,1.5,TUTOR05
CYC2023051,2023,18,2024-01-14,Test Prep,Absent,0,TUTOR05
CYC2023051,2023,19,2024-01-21,Test Prep,Present,3,TUTOR03
CYC2023051,2023,20,2024-01-28,Study Skills,Absent,0,TUTOR06
CYC2023051,2023,21,2024-02-04,College Planning,Absent,0,TUTOR07
CYC2023051,2023,22,2024-02-11,Leadership,Present,3,TUTOR05
CYC2023051,2023,23,2024-02-18,Study Skills,Present,2,TUTOR11
CYC2023051,2023,24,2024-02-25,Financial Literacy,Present,2.5,TUTOR09
CYC2023051,2023,25,2024-03-03,Study Skills,Present,2,TUTOR05
CYC2023051,2023,26,2024-03-10,Leadership,Present,1.5,TUTOR09
CYC2023051,2023,27,2024-03-17,Leadership,Present,3,TUTOR01
CYC2023051,2023,28,2024-03-24,Career Exploration,Absent,0,TUTOR12
CYC2023051,2023,29,2024-03-31,Study Skills,Present,2.5,TUTOR07
CYC2023051,2023,30,2024-04-07,Financial Literacy,Present,3,TUTOR12
CYC2023051,2023,31,2024-04-14,Tutoring,Present,2,TUTOR02
CYC2023051,2023,32,2024-04-21,Leadership,Excused,0,TUTOR03
CYC2023051,2023,33,2024-04-28,Study Skills,Present,2,TUTOR02
CYC2023051,2023,34,2024-05-05,Leadership,Present,2,TUTOR07
