participant_id,cohort_year,survey_date,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan,act_composite_post,act_english_post,act_math_post,act_reading_post,act_science_post,sat_total_post,sat_math_post,sat_verbal_post,gpa_post,college_readiness_self_rating_post,study_hours_per_week_post,career_confidence_rating_post,post_secondary_enrollment,scholarship_received,scholarship_amount,program_satisfaction,would_recommend,act_improvement,sat_improvement,gpa_improvement,readiness_improvement,career_confidence_improvement
CYC2019102,2019,2020-07-24,17,12th,Hispanic/Latino,Female,Myers Park High School,No,"$40,000-$59,999",6,Yes,Career Readiness,Yes,No,12,13,13,16,12,940,500,440,2.65,3,12,2,Moderate,Good access,4-year college,13,12,10,16,14,1070,590,480,2.814824405330714,6,14.161410194436185,2,Enrolled 2-year,No,NA,4,Maybe,1,130,0.16482440533071419,3,0
CYC2019103,2019,2020-10-13,15,10th,Hispanic/Latino,Female,South Mecklenburg High School,No,"Under $25,000",2,Yes,Dual Track,No,No,24,27,24,26,23,920,430,490,1.74,5,15,6,Moderate,Good access,Trade school,27,25,26,29,29,970,490,480,2.190948114547168,7,19.19334262907086,8,Enrolled 2-year,No,NA,5,Definitely,3,50,0.4509481145471679,2,2
CYC2019104,2019,2020-08-22,18,12th,Asian,Female,Garinger High School,No,"$25,000-$39,999",3,Yes,College Prep,No,N/A,17,18,15,21,19,1020,510,510,1.11,10,9,1,Limited,Good access,4-year college,18,18,17,18,19,1080,510,570,1.6118644404232256,10,14.053143298297806,2,Enrolled 4-year,No,NA,2,Probably,1,60,0.5018644404232255,0,1
CYC2019105,2019,2020-08-26,16,11th,Hispanic/Latino,Female,West Charlotte High School,Yes,"$25,000-$39,999",4,Yes,Intensive Support,Yes,No,21,23,18,22,18,1200,610,590,2.27,5,7,6,None,Limited access,Community college,25,25,24,24,23,1230,630,600,2.2649745534220584,4,11.105365068466252,8,Enrolled 4-year,No,NA,5,Definitely,4,30,-0.0050254465779415725,-1,2
CYC2019106,2019,2020-07-23,18,12th,White,Male,Julius Chambers High School,Yes,"$100,000+",1,Yes,Career Readiness,No,Yes,14,14,10,13,14,1000,450,550,1,8,7,6,None,Good access,Trade school,18,20,20,21,17,1100,580,520,1.3034339171064775,9,8.672102736250164,9,Enrolled 4-year,No,NA,2,Definitely,4,100,0.3034339171064775,1,3
CYC2019107,2019,2020-08-17,15,10th,Black or African American,Female,Providence High School,Yes,"$25,000-$39,999",5,Yes,College Prep,No,Yes,22,21,21,25,23,1010,550,460,1.87,8,0,5,None,Good access,Trade school,28,28,28,30,28,1110,560,550,2.3031434442468925,9,4.140259690733748,7,Enrolled 4-year,Yes,8000,4,Probably,6,100,0.43314344424689244,1,2
CYC2019108,2019,2020-07-29,18,12th,Black or African American,Female,West Charlotte High School,Yes,"Under $25,000",5,Yes,College Prep,No,Yes,23,23,20,26,22,1120,580,540,2.15,5,9,5,None,Good access,Work,25,25,23,23,26,1180,640,540,2.980290468028011,8,14.023877113648869,9,Enrolled 4-year,Yes,2100,5,Probably,2,60,0.8302904680280112,3,4
CYC2019111,2019,2020-09-26,17,12th,Black or African American,Female,Ardrey Kell High School,No,"Under $25,000",4,No,Career Readiness,No,No,17,14,15,16,14,630,290,340,2.56,2,13,5,Limited,Limited access,Trade school,19,21,19,22,18,700,360,340,3.0924181448849377,4,15.307303909175788,7,Enrolled 4-year,No,NA,5,Definitely,2,70,0.5324181448849377,2,2
CYC2019113,2019,2020-07-12,15,10th,Asian,Female,North Mecklenburg High School,No,"$40,000-$59,999",2,Unknown,Dual Track,No,N/A,16,13,15,14,19,770,360,410,2.01,8,20,10,Limited,No reliable access,Trade school,19,17,20,18,19,830,390,440,2.1902178053772925,9,22.50298354658549,10,Enrolled 2-year,Yes,2400,5,Definitely,3,60,0.1802178053772927,1,0
CYC2019115,2019,2020-07-03,16,11th,Hispanic/Latino,Male,Independence High School,No,"Under $25,000",5,No,College Prep,Yes,No,16,19,16,16,18,740,340,400,1.28,5,8,1,Strong,Good access,Military,18,20,19,18,16,800,400,400,1.6710309982894613,6,11.425222153191195,4,Gap year,Yes,10000,4,Definitely,2,60,0.3910309982894613,1,3
CYC2019116,2019,2020-09-07,16,11th,Hispanic/Latino,Female,West Charlotte High School,Yes,"$40,000-$59,999",2,Yes,College Prep,Yes,Yes,20,18,17,24,18,940,480,460,2.12,8,3,1,Strong,Limited access,4-year college,21,20,21,19,21,1160,560,600,2.614363091653127,8,5.95153904447386,3,Trade program,No,NA,4,Maybe,1,220,0.49436309165312675,0,2
CYC2019118,2019,2020-07-15,17,11th,Black or African American,Male,Rocky River High School,No,"$40,000-$59,999",6,No,College Prep,No,No,22,25,24,21,22,1330,720,610,1.75,1,17,3,Limited,Good access,Community college,23,21,21,24,25,1320,690,630,2.081469289137432,3,17.554244002773704,3,Enrolled 4-year,Yes,6000,5,Definitely,1,-10,0.331469289137432,2,0
CYC2019121,2019,2020-09-01,18,12th,White,Male,East Mecklenburg High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,No,No,16,14,18,20,14,1020,510,510,2.64,2,7,2,Moderate,No reliable access,Work,17,15,14,19,17,1110,570,540,3.16229709391703,6,10.44609964435612,4,Enrolled 4-year,No,NA,5,Maybe,1,90,0.5222970939170297,4,2
CYC2019122,2019,2020-09-06,16,10th,Hispanic/Latino,Male,Ardrey Kell High School,Yes,"Under $25,000",4,No,College Prep,No,No,20,18,19,18,23,870,420,450,3.77,3,9,5,None,Good access,Community college,21,22,21,21,22,990,500,490,4,6,11.369648908979194,5,Enrolled 2-year,Yes,6800,5,Definitely,1,120,0.22999999999999998,3,0
CYC2019123,2019,2020-08-15,17,12th,Black or African American,Female,Independence High School,No,"Under $25,000",7,No,Dual Track,Yes,N/A,24,21,26,24,26,400,210,190,1.67,5,20,2,Limited,Good access,4-year college,28,26,25,26,26,450,240,210,2.141749948919834,7,23.830901488326344,2,Working,Yes,5700,2,Definitely,4,50,0.47174994891983424,2,0
CYC2019124,2019,2020-09-14,17,12th,White,Non-binary,Charlotte Catholic High School,No,"$60,000-$79,999",7,Yes,Dual Track,No,No,20,18,19,23,19,1250,650,600,1.98,6,8,4,Limited,Limited access,Community college,23,21,25,23,25,1350,730,620,2.0660569048983906,9,9.949251002336773,5,Gap year,No,NA,4,Definitely,3,100,0.08605690489839057,3,1
CYC2019126,2019,2020-08-18,16,11th,Native American,Female,Hopewell High School,No,"$60,000-$79,999",3,Yes,Career Readiness,No,No,20,20,22,22,18,850,450,400,2.19,3,5,3,None,Limited access,4-year college,22,20,22,24,21,920,490,430,2.6203287502293344,5,7.792438474808823,6,Enrolled 4-year,Yes,14800,4,Probably,2,70,0.4303287502293345,2,3
CYC2019127,2019,2020-08-13,18,12th,Black or African American,Male,Myers Park High School,No,"$25,000-$39,999",4,Yes,Career Readiness,No,No,17,18,17,19,18,1030,480,550,2.64,9,3,4,Limited,Good access,4-year college,20,22,18,18,20,1180,590,590,3.0705759300955524,10,6.401017088271691,6,Trade program,No,NA,3,Probably,3,150,0.4305759300955523,1,2
CYC2019128,2019,2020-10-07,18,12th,Hispanic/Latino,Male,Vance High School,No,"Under $25,000",5,Yes,Dual Track,No,No,17,20,18,16,15,870,410,460,2.78,7,8,3,Limited,Good access,Trade school,20,19,17,21,20,970,480,490,3.0678973389624753,8,11.15785683871749,3,Enrolled 4-year,No,NA,4,Definitely,3,100,0.2878973389624755,1,0
CYC2019129,2019,2020-11-07,16,11th,White,Female,Harding University High School,No,"$25,000-$39,999",1,No,Intensive Support,No,No,26,24,27,25,25,1150,580,570,3.43,2,5,5,Limited,Good access,Community college,27,27,25,29,28,1280,600,680,3.8862466693039086,6,5.6699145486465685,5,Enrolled 4-year,Yes,2100,2,Probably,1,130,0.45624666930390845,4,0
CYC2019130,2019,2020-10-09,15,9th,Hispanic/Latino,Male,Vance High School,Yes,"$40,000-$59,999",2,No,Career Readiness,No,No,23,24,25,24,23,900,490,410,3.13,1,10,7,None,Limited access,Work,28,26,29,28,28,970,500,470,3.6548009592061996,4,14.082905250938438,7,Enrolled 2-year,No,NA,4,Definitely,5,70,0.5248009592061997,3,0
CYC2019132,2019,2020-08-30,17,11th,Hispanic/Latino,Male,Butler High School,Yes,"$40,000-$59,999",5,Yes,Career Readiness,No,No,13,11,10,14,12,940,440,500,1.37,6,3,6,Strong,Limited access,Trade school,16,16,13,19,14,1050,510,540,2.188619112215566,7,5.431745861835849,9,Enrolled 4-year,Yes,13300,1,Maybe,3,110,0.8186191122155657,1,3
CYC2019133,2019,2020-10-21,15,10th,Black or African American,Female,Butler High School,Yes,"Under $25,000",1,Yes,Career Readiness,Yes,No,26,25,22,25,26,800,440,360,2.34,6,3,6,None,Good access,4-year college,30,28,32,31,32,890,450,440,2.552348104648549,7,5.624166254860471,9,Enrolled 2-year,No,NA,5,Definitely,4,90,0.21234810464854936,1,3
CYC2019134,2019,2020-08-29,16,11th,Asian,Male,Myers Park High School,Yes,"$60,000-$79,999",5,No,Dual Track,No,No,22,21,23,20,23,1110,540,570,2.99,8,7,1,None,Limited access,Trade school,26,25,23,28,26,1240,610,630,3.6154792748080844,10,12.272621567554996,3,Enrolled 4-year,No,NA,4,Probably,4,130,0.6254792748080842,2,2
CYC2019135,2019,2020-07-08,15,10th,Black or African American,Female,Butler High School,Yes,"$25,000-$39,999",4,No,College Prep,Yes,No,13,13,13,12,10,1420,640,780,3.42,4,12,5,Limited,Limited access,Undecided,16,15,17,19,15,1550,790,760,3.645363880452929,5,16.094742238153884,8,Enrolled 2-year,Yes,12200,3,Probably Not,3,130,0.225363880452929,1,3
CYC2019137,2019,2020-08-26,16,11th,Hispanic/Latino,Female,Providence High School,No,"$25,000-$39,999",4,Yes,Dual Track,No,No,22,22,23,22,20,900,490,410,1.18,6,9,4,None,Limited access,4-year college,25,23,25,23,24,940,430,510,1.801969396891136,6,15.2000359733415,7,Trade program,No,NA,5,Maybe,3,40,0.6219693968911362,0,3
CYC2019138,2019,2020-08-10,16,11th,Black or African American,Female,Butler High School,Yes,"Under $25,000",6,Yes,College Prep,Yes,No,21,19,23,25,20,770,390,380,2.5,4,16,4,Limited,Limited access,4-year college,24,25,26,22,22,900,440,460,2.917663974150814,7,19.6230919473242,5,Enrolled 4-year,No,NA,5,Definitely,3,130,0.4176639741508139,3,1
CYC2019139,2019,2020-08-06,15,9th,Native American,Male,Independence High School,No,"$60,000-$79,999",4,No,College Prep,Yes,No,21,19,21,23,22,1270,660,610,1.49,3,7,1,Limited,Limited access,4-year college,24,25,21,24,26,1370,620,750,2.0664115820284215,5,11.848810495593359,5,Enrolled 2-year,Yes,11200,4,Definitely,3,100,0.5764115820284215,2,4
CYC2019140,2019,2020-09-09,15,9th,White,Female,Garinger High School,Yes,"$40,000-$59,999",3,Yes,Dual Track,No,No,21,24,22,20,18,1000,510,490,2.02,6,17,4,None,Good access,Trade school,26,24,28,28,27,1050,480,570,1.9719948327912187,7,16.64242316076273,6,Enrolled 4-year,Yes,15000,4,Definitely,5,50,-0.04800516720878134,1,2
CYC2019141,2019,2020-07-09,17,12th,Hispanic/Latino,Male,Mallard Creek High School,No,"$40,000-$59,999",3,Yes,College Prep,No,No,21,23,17,22,19,560,270,290,1.52,4,0,3,Strong,Limited access,Community college,21,19,18,23,20,650,310,340,2.240075492958923,5,3.845704729198225,3,Enrolled 2-year,No,NA,4,Definitely,0,90,0.720075492958923,1,0
CYC2019142,2019,2020-08-10,14,9th,Black or African American,Male,East Mecklenburg High School,No,"Under $25,000",3,No,Dual Track,No,N/A,23,24,22,27,22,580,280,300,3.77,3,9,3,Limited,Limited access,Military,28,27,26,26,29,640,310,330,4,7,11.01310659953784,6,Enrolled 4-year,No,NA,3,Probably,5,60,0.22999999999999998,4,3
CYC2019143,2019,2020-09-04,15,9th,Asian,Female,Ardrey Kell High School,No,"$80,000-$99,999",5,Yes,College Prep,Yes,No,16,13,15,14,14,1150,590,560,2.25,3,13,1,Strong,No reliable access,Trade school,17,18,16,15,17,1280,670,610,2.207246436533419,6,15.997129844065483,1,Enrolled 2-year,Yes,12200,5,Definitely,1,130,-0.04275356346658121,3,0
CYC2019145,2019,2020-08-23,15,10th,White,Male,Providence High School,Yes,"$25,000-$39,999",4,Yes,College Prep,No,No,19,20,21,20,19,620,310,310,1.01,2,1,6,Strong,Limited access,4-year college,21,22,21,22,21,790,400,390,1.6379656987290523,2,3.29443325464918,7,Enrolled 2-year,No,NA,5,Definitely,2,170,0.6279656987290523,0,1
CYC2019146,2019,2020-10-04,18,12th,Black or African American,Male,Rocky River High School,Yes,"$80,000-$99,999",2,Yes,College Prep,No,No,19,16,15,20,22,760,370,390,1.77,3,5,3,Limited,Limited access,4-year college,20,19,21,23,22,880,480,400,2.59120713579917,6,10.695844945380763,6,Enrolled 4-year,No,NA,4,Definitely,1,120,0.8212071357991699,3,3
CYC2019148,2019,2020-08-07,17,11th,White,Male,West Charlotte High School,No,"Under $25,000",5,Yes,Intensive Support,No,Yes,20,21,20,21,18,990,480,510,1.97,1,7,10,Moderate,No reliable access,Community college,25,27,27,25,25,1020,530,490,2.227318018909832,2,7.09988022537796,10,Enrolled 2-year,Yes,2400,5,Definitely,5,30,0.25731801890983186,1,0
CYC2019149,2019,2020-08-19,17,12th,White,Male,Ardrey Kell High School,No,"Under $25,000",5,Yes,College Prep,No,No,18,17,20,20,17,640,350,290,3.99,4,5,1,None,Good access,4-year college,22,24,22,25,22,680,330,350,4,6,12.879591394113184,2,Enrolled 4-year,No,NA,5,Definitely,4,40,0.009999999999999787,2,1
CYC2019151,2019,2020-08-12,18,12th,White,Male,Independence High School,Yes,"Under $25,000",2,Yes,College Prep,Yes,No,19,21,19,19,20,900,480,420,1,4,10,8,Limited,Limited access,Work,22,23,21,25,20,1080,540,540,1.1094109604293383,6,11.056128275400257,10,Enrolled 2-year,Yes,6400,5,Definitely,3,180,0.10941096042933829,2,2
CYC2019152,2019,2020-08-21,17,11th,Hispanic/Latino,Female,Vance High School,No,"$60,000-$79,999",3,No,Career Readiness,No,Yes,15,15,13,17,14,1200,600,600,2.33,10,7,2,Limited,Good access,4-year college,16,16,18,18,18,1310,600,710,2.608014227663072,10,7.473635636797042,2,Enrolled 4-year,Yes,7200,5,Definitely,1,110,0.2780142276630717,0,0
CYC2019155,2019,2020-08-13,17,11th,Asian,Female,South Mecklenburg High School,Yes,"Under $25,000",4,No,Dual Track,No,N/A,16,15,17,19,16,630,320,310,1.74,9,15,1,Limited,Good access,Undecided,20,22,21,21,18,690,360,330,1.927884140053217,10,17.747327077914928,3,Enrolled 2-year,No,NA,4,Probably,4,60,0.18788414005321696,1,2
CYC2019157,2019,2020-08-18,17,12th,White,Female,West Charlotte High School,Yes,"$40,000-$59,999",4,No,Career Readiness,Yes,Yes,27,28,25,31,29,1170,550,620,1.77,4,11,4,Strong,Good access,Trade school,30,30,29,30,32,1280,610,670,1.8606564114593067,8,15.027757261020064,6,Enrolled 2-year,No,NA,3,Definitely,3,110,0.0906564114593067,4,2
CYC2019158,2019,2020-08-27,18,12th,Multiracial,Female,Harding University High School,Yes,"Under $25,000",1,No,Dual Track,No,N/A,19,19,21,22,19,1070,520,550,2.07,7,13,6,Moderate,Limited access,Military,22,21,23,24,21,1110,540,570,2.7311518041042016,9,17.37201111410852,10,Enrolled 2-year,No,NA,4,Definitely,3,40,0.6611518041042017,2,4
CYC2019159,2019,2020-09-15,15,10th,Black or African American,Male,Independence High School,Yes,"Under $25,000",3,Yes,Dual Track,Yes,N/A,16,17,15,15,19,780,360,420,1.48,10,5,2,Moderate,Limited access,Community college,17,16,16,20,16,810,400,410,2.049967686725158,9,8.94300396052958,4,Gap year,Yes,5400,2,Definitely Not,1,30,0.5699676867251582,-1,2
CYC2019162,2019,2020-09-29,17,11th,White,Female,Mallard Creek High School,Yes,"$40,000-$59,999",1,Yes,College Prep,Yes,Yes,20,17,16,19,20,880,450,430,3.42,9,1,5,Moderate,Good access,4-year college,22,20,20,21,24,920,420,500,3.5262774083321036,10,3.989768178681571,6,Enrolled 2-year,No,NA,5,Maybe,2,40,0.10627740833210364,1,1
CYC2019163,2019,2020-08-31,15,10th,Black or African American,Male,Olympic High School,Yes,"$25,000-$39,999",5,Yes,Career Readiness,No,No,21,24,18,22,23,850,460,390,1.24,5,3,5,Moderate,Limited access,Trade school,24,26,25,22,22,990,530,460,1.6310961587667987,4,6.7824569080939785,6,Trade program,No,NA,3,Definitely,3,140,0.3910961587667987,-1,1
CYC2019164,2019,2020-10-26,18,12th,White,Male,Butler High School,No,"Under $25,000",4,No,Intensive Support,Yes,No,17,14,18,18,16,1040,480,560,3.07,8,7,10,Limited,Limited access,4-year college,18,19,16,20,20,1140,560,580,3.699359832079338,10,11.930346131665136,10,Other,Yes,10500,4,Probably,1,100,0.6293598320793383,2,0
CYC2019165,2019,2020-09-18,17,12th,White,Female,East Mecklenburg High School,Yes,"$40,000-$59,999",6,Unknown,Intensive Support,No,No,16,15,17,15,19,1370,660,710,1.92,7,11,7,Moderate,No reliable access,4-year college,19,20,16,18,20,1330,650,680,2.608753608645959,8,14.845461965058036,10,Enrolled 4-year,No,NA,5,Maybe,3,-40,0.6887536086459591,1,3
CYC2019166,2019,2020-09-05,14,9th,White,Female,Harding University High School,Yes,"$25,000-$39,999",4,Yes,College Prep,No,No,12,10,10,16,12,1040,540,500,2.51,3,11,10,Limited,Good access,4-year college,15,17,17,16,13,1120,550,570,2.655791303746018,2,16.40220406831301,10,Enrolled 2-year,No,NA,5,Probably Not,3,80,0.14579130374601812,-1,0
CYC2019168,2019,2020-08-23,17,12th,Black or African American,Female,Rocky River High School,No,"$25,000-$39,999",2,Yes,Dual Track,No,Yes,27,25,27,27,28,1150,580,570,1.67,7,9,7,Limited,Good access,4-year college,28,28,25,28,30,1270,600,670,2.2459989182638624,7,17.43226338381186,7,Enrolled 2-year,No,NA,3,Probably,1,120,0.5759989182638625,0,0
CYC2019169,2019,2020-09-12,18,12th,White,Male,Providence High School,No,"$80,000-$99,999",3,Yes,Career Readiness,No,No,11,8,10,15,13,1120,610,510,2.59,6,0,3,Moderate,Good access,Work,15,15,12,16,13,1180,530,650,2.834778792558821,8,3.904723009491735,5,Enrolled 4-year,No,NA,3,Definitely,4,60,0.24477879255882096,2,2
CYC2019170,2019,2020-10-24,16,10th,Black or African American,Female,Vance High School,No,"$25,000-$39,999",4,Yes,College Prep,Yes,No,21,24,21,24,18,1020,470,550,2.36,10,19,3,Moderate,Good access,Community college,24,26,22,26,23,1080,530,550,3.131981655395151,10,23.47940695976511,4,Enrolled 4-year,Yes,5100,5,Maybe,3,60,0.7719816553951513,0,1
CYC2019171,2019,2020-07-30,15,10th,White,Female,Harding University High School,Yes,"$40,000-$59,999",5,Yes,Dual Track,No,N/A,13,15,12,17,16,860,440,420,1.51,6,3,1,Strong,Good access,Community college,15,15,12,17,15,880,470,410,1.6123625624984492,9,8.85769061054473,3,Gap year,Yes,14200,5,Definitely,2,20,0.10236256249844922,3,2
CYC2019172,2019,2020-08-03,17,12th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",5,No,College Prep,Yes,No,17,14,14,16,18,1080,500,580,2.86,7,16,9,None,No reliable access,4-year college,20,18,17,21,18,1210,610,600,3.5401179919213766,9,19.731456443732398,10,Enrolled 2-year,No,NA,4,Definitely,3,130,0.6801179919213767,2,1
CYC2019173,2019,2020-10-14,15,10th,Hispanic/Latino,Female,Providence High School,Yes,"$40,000-$59,999",6,Yes,Career Readiness,Yes,N/A,18,20,18,19,16,1100,570,530,1,8,6,2,Limited,Limited access,4-year college,19,19,17,21,19,1220,570,650,1.0756550575407853,7,11.541003076003939,4,Working,Yes,8100,4,Definitely,1,120,0.07565505754078528,-1,2
CYC2019174,2019,2020-08-08,16,10th,Multiracial,Female,Olympic High School,No,"$80,000-$99,999",3,Yes,College Prep,Yes,No,20,23,17,20,21,1030,520,510,3.64,8,11,6,Moderate,Good access,4-year college,24,24,23,26,26,1110,610,500,3.7839950875699193,10,16.11851517904451,8,Enrolled 4-year,Yes,3000,5,Definitely,4,80,0.1439950875699192,2,2
CYC2019175,2019,2020-10-11,14,9th,White,Male,East Mecklenburg High School,No,"Under $25,000",4,Unknown,Intensive Support,Yes,Yes,17,17,13,16,15,1330,630,700,3.36,10,4,5,Moderate,No reliable access,4-year college,21,19,18,20,20,1450,760,690,3.6783921612334467,10,7.754467159128049,7,Trade program,No,NA,3,Probably,4,120,0.3183921612334468,0,2
CYC2019176,2019,2020-06-18,18,12th,White,Female,Olympic High School,Yes,"Under $25,000",4,Yes,College Prep,No,No,21,24,18,25,20,1400,720,680,2.24,5,9,5,Limited,Good access,Community college,22,22,21,20,24,1460,800,660,2.650968889955956,5,11.50446829095602,8,Enrolled 4-year,No,NA,5,Definitely Not,1,60,0.4109688899559556,0,3
CYC2019177,2019,2020-09-21,15,10th,White,Female,Garinger High School,No,"$60,000-$79,999",3,Yes,Intensive Support,No,Yes,17,17,15,19,14,800,400,400,2.05,5,11,3,Moderate,Good access,Community college,18,20,15,20,20,920,470,450,2.7997717081377713,7,15.214306833569479,6,Enrolled 2-year,No,NA,5,Maybe,1,120,0.7497717081377715,2,3
CYC2019178,2019,2020-07-22,17,12th,Black or African American,Male,Myers Park High School,No,"Under $25,000",4,Yes,Dual Track,Yes,No,19,20,20,19,21,1050,520,530,2.68,1,16,1,Limited,Good access,Trade school,23,24,23,25,24,1070,560,510,2.742646653437567,2,17.916129981987034,1,Trade program,No,NA,4,Probably,4,20,0.0626466534375667,1,0
CYC2019179,2019,2020-10-09,17,12th,Hispanic/Latino,Female,East Mecklenburg High School,No,"$25,000-$39,999",2,Yes,College Prep,No,No,23,25,25,26,24,760,350,410,2.01,1,5,1,Moderate,Limited access,Military,25,23,26,28,25,890,420,470,1.7971453519255642,3,7.954479756257298,3,Enrolled 4-year,Yes,6300,2,Probably Not,2,130,-0.21285464807443555,2,2
CYC2019180,2019,2020-07-07,16,11th,Hispanic/Latino,Non-binary,Providence High School,Yes,"$40,000-$59,999",4,No,College Prep,No,No,23,23,19,24,26,880,440,440,2.24,2,0,5,Limited,Good access,4-year college,25,23,27,24,26,920,500,420,2.243503585823358,4,1.7298502940980442,8,Enrolled 2-year,No,NA,4,Definitely,2,40,0.0035035858233576356,2,3
CYC2019181,2019,2020-09-06,15,10th,Asian,Male,Hopewell High School,No,"Under $25,000",3,No,Dual Track,No,No,19,18,21,20,18,900,430,470,2.58,4,2,5,Limited,Good access,Community college,22,21,24,23,21,980,500,480,2.9493953324430597,6,7.308739193397683,7,Trade program,Yes,4100,4,Definitely,3,80,0.36939533244305967,2,2
CYC2019182,2019,2020-11-01,16,11th,Hispanic/Latino,Female,West Charlotte High School,Yes,"$40,000-$59,999",6,Yes,College Prep,Yes,Yes,22,22,19,22,23,950,460,490,2.32,4,9,9,None,Limited access,Undecided,25,24,26,25,23,1040,480,560,2.783198936396797,6,11.66284216536718,9,Enrolled 2-year,Yes,2300,5,Definitely,3,90,0.4631989363967972,2,0
CYC2019183,2019,2020-07-30,18,12th,Multiracial,Female,East Mecklenburg High School,Yes,"$25,000-$39,999",5,Yes,College Prep,No,No,23,20,25,27,24,1300,600,700,3.77,1,9,7,None,No reliable access,Community college,25,24,24,28,23,1420,770,650,3.7833434438636937,3,19.57627647014123,9,Gap year,Yes,10600,3,Definitely,2,120,0.013343443863693683,2,2
CYC2019185,2019,2020-08-16,14,9th,Black or African American,Female,Julius Chambers High School,Yes,"$25,000-$39,999",1,No,College Prep,No,No,14,17,14,13,16,1070,520,550,1.7,9,8,6,Limited,Limited access,4-year college,14,13,15,14,14,1180,540,640,2.2062766731741874,10,12.71193454625346,8,Trade program,Yes,5400,4,Probably,0,110,0.5062766731741875,1,2
CYC2019186,2019,2020-09-07,17,12th,White,Male,Myers Park High School,Yes,"$40,000-$59,999",1,Yes,College Prep,No,Yes,15,17,15,16,15,1120,600,520,1.49,3,6,2,None,Limited access,4-year college,19,19,20,17,18,1260,640,620,1.8802805179000865,5,10.931008427449399,2,Enrolled 4-year,No,NA,5,Maybe,4,140,0.39028051790008655,2,0
CYC2019187,2019,2020-09-21,17,12th,Black or African American,Female,Myers Park High School,Yes,"$40,000-$59,999",3,Yes,Dual Track,No,Yes,18,21,19,20,17,1020,520,500,1.95,5,6,9,None,No reliable access,4-year college,22,20,24,24,20,1130,610,520,2.394494480422722,8,9.636175566760691,10,Enrolled 4-year,Yes,6200,4,Probably,4,110,0.444494480422722,3,1
CYC2019189,2019,2020-08-20,17,11th,White,Male,Julius Chambers High School,No,"$40,000-$59,999",4,Yes,Career Readiness,Yes,No,18,20,20,16,16,860,430,430,3.16,2,8,3,Limited,Good access,4-year college,21,22,18,21,21,930,450,480,3.6038966606761282,3,9.034367066320254,3,Enrolled 4-year,No,NA,5,Definitely,3,70,0.4438966606761281,1,0
CYC2019190,2019,2020-07-23,15,10th,White,Female,Myers Park High School,Yes,"$60,000-$79,999",2,Yes,College Prep,Yes,No,15,17,17,14,15,900,410,490,2.6,1,14,6,Limited,Limited access,Community college,16,16,17,16,16,970,500,470,2.8508034442191197,4,18.270930843798684,9,Enrolled 4-year,Yes,14700,3,Definitely,1,70,0.2508034442191196,3,3
CYC2019191,2019,2020-09-16,17,11th,Black or African American,Female,Providence High School,Yes,"$40,000-$59,999",5,No,Career Readiness,Yes,No,21,20,18,21,18,860,400,460,2.32,5,21,4,Strong,Limited access,Trade school,24,26,26,26,24,940,470,470,2.7752998734288337,4,20.09921253887316,4,Enrolled 4-year,Yes,9700,4,Definitely,3,80,0.4552998734288338,-1,0
CYC2019193,2019,2020-07-16,17,11th,Black or African American,Female,Butler High School,No,"$100,000+",1,Yes,Dual Track,No,No,26,23,27,30,25,1090,510,580,1.67,5,7,4,None,No reliable access,4-year college,29,31,27,30,30,1190,640,550,2.1810068221272907,7,10.544018483990824,6,Other,Yes,9000,2,Definitely,3,100,0.5110068221272908,2,2
CYC2019194,2019,2020-10-22,17,11th,Black or African American,Male,Julius Chambers High School,Yes,"$60,000-$79,999",4,Yes,College Prep,Yes,No,23,23,25,25,23,910,420,490,4,8,8,3,Limited,Limited access,4-year college,26,28,24,28,26,970,470,500,3.916235592489616,10,8.198783301619411,5,Enrolled 4-year,No,NA,3,Definitely,3,60,-0.08376440751038405,2,2
CYC2019195,2019,2020-07-12,17,12th,White,Male,Myers Park High School,No,"$80,000-$99,999",4,Yes,College Prep,No,No,18,19,16,20,16,950,440,510,3.05,1,14,1,Moderate,Limited access,Community college,22,24,23,24,21,1020,510,510,3.67306979730623,4,16.911673224134717,5,Enrolled 4-year,No,NA,3,Definitely Not,4,70,0.62306979730623,3,4
CYC2019198,2019,2020-09-29,17,11th,Black or African American,Female,Julius Chambers High School,Yes,"Under $25,000",4,No,College Prep,Yes,Yes,14,13,10,16,14,960,490,470,2.53,7,9,4,None,No reliable access,Community college,18,18,19,19,20,1010,460,550,2.638037116335337,9,13.323160586239664,8,Enrolled 2-year,Yes,3400,4,Definitely,4,50,0.1080371163353373,2,4
CYC2019199,2019,2020-09-04,17,12th,Black or African American,Female,Butler High School,Yes,"$25,000-$39,999",2,No,Dual Track,No,No,17,19,16,18,17,880,450,430,2.94,2,10,4,Moderate,Limited access,Community college,18,16,18,16,17,900,410,490,3.5118717460563134,3,15.517857683373663,6,Enrolled 4-year,No,NA,5,Definitely,1,20,0.5718717460563134,1,2
